requested_density,effective_density,density_index,run_index,model_preset,comparison_mode,pv_speed_nongraph_ppo,pv_speed_comparison,pv_speed_delta,pv_speed_ratio,priority_time_loss_delta,background_flow_delta,background_flow_ratio,all_speed_delta,priority_stopped_delta
0.3,0.3,0,9,node-mlp-matched,baseline1_hdv,4.7325,2.3915,2.3409999999999997,1.9788835458916996,-0.39016666666666666,-0.03552962499999901,0.9509983434355218,-0.11648124999999832,-0.0025000000000000022
0.3,0.3,0,9,node-mlp-matched,baseline2_matched,4.7325,3.637,1.0955,1.3012097882870497,-0.18258333333333332,-0.039960750000000544,0.9452218023004759,-0.1322895833333364,0.13
0.3,0.3,0,9,node-mlp-matched,policy_noop,4.7325,2.54,2.1925,1.8631889763779528,-0.3654166666666666,-0.04468450000000079,0.9391405696961308,-0.1471212500000041,0.049000000000000016
0.3,0.3,0,9,node-mlp-matched,left_if_safe,4.7325,5.8805,-1.1479999999999997,0.8047785052291472,0.19133333333333336,-0.015895750000000763,0.9774667723223641,-0.053942500000005555,0.1345
0.3,0.3,0,10,node-mlp-matched,baseline1_hdv,4.324,2.402,1.9219999999999997,1.800166527893422,-0.32033333333333325,-0.06851637500000318,0.9066880824217127,-0.22678624999999775,0.10650000000000001
0.3,0.3,0,10,node-mlp-matched,baseline2_matched,4.324,3.6045,0.7195,1.199611596615342,-0.11991666666666667,-0.0611176249999994,0.9159171382925859,-0.20312583333332546,0.137
0.3,0.3,0,10,node-mlp-matched,policy_noop,4.324,2.526,1.798,1.711797307996833,-0.29966666666666664,-0.07116300000000098,0.903431736827293,-0.23571166666666032,0.1105
0.3,0.3,0,10,node-mlp-matched,left_if_safe,4.324,5.868,-1.5440000000000005,0.7368779822767552,0.2573333333333334,-0.039895250000000715,0.9434632292752201,-0.13427083333333334,0.1595
0.3,0.3,0,11,node-mlp-matched,baseline1_hdv,5.6785,2.5595,3.1189999999999998,2.2185973823012306,-0.5198333333333333,-0.025291375000000116,0.9655481374410188,-0.08170541666665887,-0.0105
0.3,0.3,0,11,node-mlp-matched,baseline2_matched,5.6785,3.648,2.0304999999999995,1.5566063596491226,-0.3384166666666666,-0.02049999999999974,0.9718914805477051,-0.06664124999999599,0.0085
0.3,0.3,0,11,node-mlp-matched,policy_noop,5.6785,2.462,3.2164999999999995,2.306458164094232,-0.5360833333333331,-0.015712000000000503,0.978314165113644,-0.04969291666665887,-0.1495
0.3,0.3,0,11,node-mlp-matched,left_if_safe,5.6785,5.857,-0.17850000000000055,0.9695236469182175,0.029750000000000165,0.0024654999999998983,1.0034904755180056,0.008069583333343733,0.01
0.3,0.3,0,12,node-mlp-matched,baseline1_hdv,5.8495,2.482,3.3674999999999997,2.3567687348912165,-0.56125,-0.025388499999996594,0.9654441183135942,-0.08182208333333607,-0.052
0.3,0.3,0,12,node-mlp-matched,baseline2_matched,5.8495,3.598,2.2515,1.6257643135075042,-0.37525,-0.020144749999999823,0.9723842036232734,-0.06527291666666413,-0.0075
0.3,0.3,0,12,node-mlp-matched,policy_noop,5.8495,2.5115,3.338,2.3290862034640654,-0.5563333333333333,-0.015490749999998776,0.9786278694128104,-0.048854166666675525,-0.138
0.3,0.3,0,12,node-mlp-matched,left_if_safe,5.8495,5.86,-0.010500000000000398,0.9982081911262798,0.0017500000000000293,0.003440000000002108,1.004873349577835,0.0114579166666684,-0.0005
0.3,0.3,0,13,node-mlp-matched,baseline1_hdv,5.891,2.465,3.426,2.3898580121703854,-0.571,-0.02685624999999725,0.9634219299532975,-0.08666583333333389,-0.0345
0.3,0.3,0,13,node-mlp-matched,baseline2_matched,5.891,3.6225,2.2685,1.626224982746722,-0.3780833333333333,-0.015699624999999995,0.9782872632567982,-0.05044166666666783,-0.0505
0.3,0.3,0,13,node-mlp-matched,policy_noop,5.891,2.496,3.395,2.360176282051282,-0.5658333333333334,-0.030582624999999863,0.9585569629387342,-0.09911291666666422,-0.0505
0.3,0.3,0,13,node-mlp-matched,left_if_safe,5.891,5.5245,0.36650000000000027,1.0663408453253689,-0.06108333333333338,-0.0014379999999992732,0.9979712160993466,-0.004487916666665814,0.0
0.3,0.3,0,14,node-mlp-matched,baseline1_hdv,5.706,2.43,3.2760000000000002,2.348148148148148,-0.546,-0.025255250000001506,0.9655257493007597,-0.08145416666666616,-0.0345
0.3,0.3,0,14,node-mlp-matched,baseline2_matched,5.706,3.508,2.1980000000000004,1.6265678449258838,-0.3663333333333334,-0.010829375000001917,0.9849206049442149,-0.034266250000001275,-0.088
0.3,0.3,0,14,node-mlp-matched,policy_noop,5.706,2.5615,3.1445000000000003,2.2276010150302556,-0.5240833333333335,-0.02985225000000047,0.9595048020836152,-0.09688708333333329,-0.0325
