requested_density,effective_density_mean,priority_scenario,mode,runs,controller_fraction,flow_all_mean,flow_all_std,flow_all_sem,flow_background_mean,flow_background_std,flow_background_sem,mean_speed_all_mean,mean_speed_all_std,mean_speed_all_sem,mean_speed_background_mean,mean_speed_background_std,mean_speed_background_sem,mean_speed_priority_mean,mean_speed_priority_std,mean_speed_priority_sem,worst_priority_mean_speed_mean,worst_priority_mean_speed_std,worst_priority_mean_speed_sem,mean_priority_time_loss_mean,mean_priority_time_loss_std,mean_priority_time_loss_sem,stopped_fraction_all_mean,stopped_fraction_all_std,stopped_fraction_all_sem,stopped_fraction_priority_mean,stopped_fraction_priority_std,stopped_fraction_priority_sem,lane_change_rate_all_mean,lane_change_rate_all_std,lane_change_rate_all_sem,lane_change_rate_priority_mean,lane_change_rate_priority_std,lane_change_rate_priority_sem,rule_requests_mean,rule_requests_std,rule_requests_sem,rule_applied_mean,rule_applied_std,rule_applied_sem
0.7999999999999999,0.79975,two-2g,baseline1_hdv,10,0.0,0.2012871999999999,5.861545468364779e-05,1.853583428867114e-05,0.20115942499999995,5.93072918040085e-05,1.8754612395690328e-05,0.2516876523913726,7.329222217404692e-05,2.3177035684508606e-05,0.2516852361588975,7.420368070540153e-05,2.3465264179695867e-05,0.25555,0.0054909015653169385,0.0017363755354185338,0.2504,0.005919834832530761,0.0018720161442798643,0.9574083333333334,0.0009151502608861561,0.0002893959225697555,0.8039124101281636,0.002390539822994517,0.0007559550677998432,0.8016,0.005859702305673145,0.001853000569646733,0.00554904657705533,0.00018585765880081004,5.877335223969985e-05,0.00485,0.0008349983366583566,0.00026404965862924764,0.0,0.0,0.0,0.0,0.0,0.0
0.7999999999999999,0.79975,two-2g,baseline2_all_hdv_yield,10,1.0,0.2018932375,7.956316171071342e-05,2.516008088501532e-05,0.20162869999999997,6.766366988437958e-05,2.1397131168038147e-05,0.2524454360737731,9.948504121377213e-05,3.145993233512421e-05,0.2522723803565824,8.465895512577536e-05,2.6771512252743673e-05,0.529075,0.033543928495167206,0.010607521571455277,0.51135,0.03215159405068434,0.010167226760528164,0.9118208333333333,0.0055906547491945315,0.001767920261909212,0.8011790403251012,0.0024480826622559826,0.0007741517113097624,0.6160249999999999,0.023214414224308536,0.0073410423495425935,0.006153782432010002,0.00020790031703434982,6.57438528099648e-05,0.003675,0.0012585816532024363,0.00039799846454198506,3151.8,549.2732167752827,173.69544227372998,3131.0,546.7073155618908,172.8840330651992
0.7999999999999999,0.79975,two-2g,baseline2_matched_0.050,10,0.05,0.201276125,5.372657758402704e-05,1.6989835605127192e-05,0.20114713749999996,5.367230980936357e-05,1.6972674627978656e-05,0.2516738043138481,6.717921548484252e-05,2.1243933235535514e-05,0.2516698623709713,6.71533435212685e-05,2.1235751802292034e-05,0.25797499999999995,0.0055870012827395465,0.0017667649343739347,0.25415,0.00665436364767929,0.0021042945505692786,0.9570041666666667,0.0009311668804565973,0.00029446082239565773,0.8032306658330715,0.0020743254411355566,0.0006559593002421889,0.7997500000000001,0.004768239833640006,0.0015078498304244778,0.005535182869646765,0.00010757828477626148,3.401924066672037e-05,0.00555,0.0018848813696829246,0.0005960518247415888,59.5,25.74770755707087,8.142140040827377,59.5,25.74770755707087,8.142140040827377
0.7999999999999999,0.79975,two-2g,baseline2_matched_0.200,10,0.2,0.20133578750000006,5.2452824373189936e-05,1.65870394728074e-05,0.20119988750000006,5.1848485526395634e-05,1.6395930749368445e-05,0.25174840575179763,6.558652625591294e-05,2.0740280678712034e-05,0.25173586174538476,6.487142386789948e-05,2.051414544807723e-05,0.2718,0.006455832849274961,0.0020415135997043383,0.26830000000000004,0.005148894163906572,0.0016282232989093097,0.9547000000000001,0.0010759721415458437,0.0003402522666173951,0.8034936386370723,0.0014916195778213984,0.0004716915268414397,0.787175,0.004836277838724037,0.0015293653367764435,0.005672725851828696,8.9583842538986e-05,2.832889839730772e-05,0.006775000000000001,0.001288032522018671,0.00040731164699499793,277.2,47.24122493472553,14.938987025007194,277.0,47.057883977548805,14.88100952369981
0.7999999999999999,0.79975,two-2g,baseline2_matched_0.350,10,0.35,0.20143821250000005,8.871895094594361e-05,2.8055395660993177e-05,0.20129402499999993,8.527379921961023e-05,2.696594302698572e-05,0.25187647702407023,0.00011093335535575467,3.508020714090232e-05,0.2518536440412871,0.00010669227303030316,3.3739059151631296e-05,0.288375,0.013654084655434717,0.004317800687592906,0.28185000000000004,0.013393717432687099,0.004235465342399419,0.9519375,0.0022756807759057953,0.000719633447932154,0.8040507502344472,0.0012457734489646451,0.00039394815472918094,0.7767250000000001,0.008791923376978816,0.0027802502884932247,0.005749312285089091,0.00012759048685297405,4.0347654622516715e-05,0.006025,0.0015654694006733076,0.0004950448913426382,513.8,126.89961036626988,40.129180294532695,512.6,126.4104426066138,39.974491866689185
0.7999999999999999,0.79975,two-2g,baseline2_matched_0.500,10,0.5,0.20150398749999993,5.1539643924245416e-05,1.629826645946742e-05,0.20134960000000005,5.249777773076e-05,1.6601254972646738e-05,0.25195872147546133,6.444469387213951e-05,2.037920157482568e-05,0.25192317797935393,6.568380072658142e-05,2.0771041567261997e-05,0.30877499999999997,0.00856223134209509,0.0027076152894300824,0.30074999999999996,0.011465528044243473,0.003625718319634518,0.9485374999999999,0.0014270385570158636,0.00045126921490501855,0.804151094091902,0.0012827008098113162,0.0004056256115546214,0.7613749999999999,0.0064336895410884755,0.0020345112708243037,0.005756908408877774,8.411685810380372e-05,2.66000861225212e-05,0.006125,0.001370573683616544,0.00043341345413152807,814.2,136.73884272989557,43.240618764202615,812.0,137.1252468852229,43.3628104870214
0.7999999999999999,0.79975,two-2g,baseline2_matched_0.650,10,0.65,0.20160971249999998,4.90172889707635e-05,1.550062778742633e-05,0.2014406750000001,4.402142786311608e-05,1.3920797790024581e-05,0.2520909190371992,6.12907645775818e-05,1.9381841559832637e-05,0.2520371285580213,5.507842084841061e-05,1.7417325980628117e-05,0.338075,0.013694103556721864,0.00433045577534539,0.32635000000000003,0.015425537988096958,0.0048779834175837694,0.9436541666666667,0.0022823505927869804,0.0007217426292242325,0.8039208033760536,0.0018153340752399966,0.0005740590391873864,0.7429,0.009445898580865674,0.0029870554062487718,0.005927680525164114,0.00015593955178555874,4.931241609481425e-05,0.006175,0.0013896942109687296,0.0004394598957811736,1236.5,177.73216428722804,56.20384526188774,1226.7,172.68085527289287,54.60648109682382
0.7999999999999999,0.79975,two-2g,baseline2_matched_0.800,10,0.8,0.20165246250000002,7.66265984518399e-05,2.4231458045894622e-05,0.20146646249999992,6.898784741015948e-05,2.181587286882523e-05,0.2521443732416381,9.581318968655212e-05,3.029879092952591e-05,0.25206939318110544,8.63157302596172e-05,2.7295430552110724e-05,0.372,0.020985775605818754,0.006636284937958718,0.3668,0.022665686253306637,0.007167519329121711,0.938,0.0034976292676364294,0.001106047489659777,0.8033502500781481,0.0018996025439275569,0.0006007070687861135,0.720275,0.015737627415422787,0.004976674759984491,0.005934120037511722,0.00013271847341557731,4.1969266357373106e-05,0.005225,0.0015158880785423002,0.0004793659006089885,1637.2,347.74026066719523,109.96512578490004,1623.8,350.2728460310143,110.76599959674748
0.7999999999999999,0.79975,two-2g,baseline2_matched_0.950,10,0.95,0.20176803749999986,0.00010065990681640411,3.1831457460014545e-05,0.2015405374999999,8.829981773767746e-05,2.79228541028797e-05,0.2522888871522352,0.00012586421608814334,3.9801759875014115e-05,0.2521620738192036,0.00011047834562091952,3.4936320428939484e-05,0.45499999999999996,0.031300070997434565,0.009897951527687151,0.4452,0.040457247668234775,0.012793705049315807,0.9241666666666667,0.005216678499572445,0.0016496585879478642,0.8024639418568293,0.001972167517250466,0.0006236541281910885,0.664625,0.019123229765566983,0.0060472962277919465,0.006046139418568302,0.0001512851843380543,4.784057587466842e-05,0.00435,0.0014249756333199368,0.0004506168611531924,2437.5,411.7478327541965,130.20609731413415,2403.9,391.30677081912205,123.74206596339374
0.7999999999999999,0.79975,two-g,baseline1_hdv,10,0.0,0.2012871999999999,5.861545468364779e-05,1.853583428867114e-05,0.20115972499999996,5.9477931248238814e-05,1.8808573325933637e-05,0.2516876523913726,7.329222217404692e-05,2.3177035684508606e-05,0.2516856115107899,7.441718016643361e-05,2.353277863730384e-05,0.25495,0.004104198392432374,0.001297861488928787,0.25,0.005587684871413408,0.0017669811040931444,0.9575083333333334,0.0006840330654054007,0.00021631024815479944,0.8039124101281636,0.002390539822994517,0.0007559550677998432,0.8017,0.004657431337837053,0.001472809107341024,0.00554904657705533,0.00018585765880081004,5.877335223969985e-05,0.00505,0.0011474609652039002,0.00036285901761795396,0.0,0.0,0.0,0.0,0.0,0.0
0.7999999999999999,0.79975,two-g,baseline2_all_hdv_yield,10,1.0,0.20188482499999996,7.367795916478405e-05,2.329901643135947e-05,0.20162050000000004,6.228658005994324e-05,1.9696746065184772e-05,0.25243491716161315,9.21262384053309e-05,2.9132874562452407e-05,0.2522621207381901,7.793128565505057e-05,2.4644036365516687e-05,0.5286500000000001,0.03626009437997157,0.011466448641338108,0.5052,0.04141537556673046,0.013096691694215505,0.9118916666666668,0.006043349063328592,0.0019110747735563507,0.801229118474523,0.0022887953271720084,0.0007237806331813818,0.617875,0.02506387672860421,0.00792589374560792,0.006118427633635511,0.00019270973491556365,6.0940168962045726e-05,0.0034000000000000002,0.0010013879257199868,0.00031666666666666665,3115.8,524.4687894537778,165.85159363452348,3094.0,514.6610535099776,162.7501152073325
0.7999999999999999,0.79975,two-g,baseline2_matched_0.050,10,0.05,0.20125574999999998,3.086698613944391e-05,9.760998070549049e-06,0.20112673750000004,3.1701869139603116e-05,1.002501125657483e-05,0.2516483276023759,3.859579385976105e-05,1.2205061669918627e-05,0.2516443384422882,3.9664521913779317e-05,1.2543023154920345e-05,0.258025,0.005918954956559291,0.0018717379030670344,0.25339999999999996,0.0073060097028253305,0.0023103631268217963,0.9569958333333334,0.0009864924927598991,0.00031195631717784454,0.8034367927477323,0.0013984737754578864,0.0004422362378461804,0.7988000000000001,0.004953674281671028,0.0015664893516678933,0.005531181619256018,0.00015268323805603197,4.828267927867604e-05,0.005875,0.0008599903100229288,0.00027195281453467864,65.7,23.185483964469377,7.33189379810337,65.7,23.185483964469377,7.33189379810337
0.7999999999999999,0.79975,two-g,baseline2_matched_0.200,10,0.2,0.20137468750000007,6.059858387842254e-05,1.916295480365753e-05,0.20123782499999998,6.023086948481203e-05,1.904667330243384e-05,0.25179704595186025,7.57719085692826e-05,2.3961181373696332e-05,0.251783328120111,7.535923613975091e-05,2.3830682893208785e-05,0.273725,0.006746861410232823,0.0021335449113831385,0.26975000000000005,0.008347487978760757,0.0026397074753759238,0.9543791666666668,0.0011244769017054708,0.0003555908185638565,0.8038337761800551,0.0017154416168969403,0.0005424702702436317,0.7884249999999999,0.003670547188998752,0.0011607289376364596,0.005626273835573617,0.00017100654558330767,5.407701788406594e-05,0.00615,0.0010878112581387148,0.0003439961240091716,282.5,48.55066082626133,15.353067011729825,282.3,48.68960646562855,15.397005480864705
0.7999999999999999,0.79975,two-g,baseline2_matched_0.350,10,0.35,0.20143357499999998,7.178861233591789e-05,2.2701552504436128e-05,0.20128812499999996,7.036065326431661e-05,2.2249992197260174e-05,0.2518706783369805,8.976381661262647e-05,2.838581119655599e-05,0.2518462621207365,8.803334784391132e-05,2.783858892366329e-05,0.2909,0.007781031065639335,0.0024605780711947425,0.28335,0.008579853663605726,0.002713187956793421,0.9515166666666668,0.0012968385109398907,0.00041009634519912426,0.8039647546108153,0.001619304851356884,0.0005120691556448153,0.775125,0.005719423533500171,0.0018086405269028883,0.005746764613941857,0.0001659954187867758,5.249236045197155e-05,0.006475,0.0011928607071517894,0.00037721567659187587,557.7,89.48749136673298,28.29842948135304,555.1,89.34384266541385,28.25300377344367
0.7999999999999999,0.79975,two-g,baseline2_matched_0.500,10,0.5,0.20151803750000008,7.819742309797293e-05,2.472819641454546e-05,0.20136275000000015,7.788994639877662e-05,2.463096374485638e-05,0.25197628946545825,9.777733428938973e-05,3.091990798941528e-05,0.25193963090397076,9.745379593196623e-05,3.0817596177426484e-05,0.310575,0.007844893951552894,0.0024807732889385757,0.30015000000000003,0.007314559301678938,0.0023130667473676126,0.9482375,0.0013074823252588262,0.00041346221482309927,0.803958033760549,0.0009267739307327796,0.00029307164971827056,0.761275,0.005664766838390924,0.0017913565623106278,0.005820537668021257,0.00010374755707101617,3.280785820227184e-05,0.006925000000000001,0.0012193463640637779,0.0003855911767086424,886.0,100.84641788382967,31.89043743820395,880.8,99.32192328204506,31.40834991597687
0.7999999999999999,0.79975,two-g,baseline2_matched_0.650,10,0.65,0.20160284999999994,7.222858198485682e-05,2.2840683123635297e-05,0.2014304624999999,6.749112724601414e-05,2.1342568394965192e-05,0.25208233823069726,9.031395059070638e-05,2.855977883545416e-05,0.2520243509540176,8.444307443978439e-05,2.6703244785686565e-05,0.344775,0.01201587491612658,0.003799753281464468,0.33730000000000004,0.012884529914246419,0.004074446110959265,0.9425374999999999,0.0020026458193544137,0.0006332922135774062,0.8041408252578914,0.0016517372001273497,0.0005223251648431785,0.7382,0.008919236389836181,0.002820510198133982,0.005957658643326039,0.00013048896209960433,4.126423297461371e-05,0.005775,0.000721206550780627,0.00022806553639006684,1319.3,195.69877646809934,61.88538689473558,1311.7,192.19379687064708,60.777015026698656
0.7999999999999999,0.79975,two-g,baseline2_matched_0.800,10,0.8,0.20169945000000009,0.00010377806180075106,3.281750464480885e-05,0.2015081875000002,0.00010197355066247476,3.2246868118799234e-05,0.25220312597686795,0.00012976312822861655,4.103470415109189e-05,0.2521215983734732,0.0001275865507193518,4.03464099077746e-05,0.382525,0.01253409239722695,0.003963628037823711,0.36715,0.01488296938711419,0.004706408160984108,0.9362458333333332,0.0020890153995378104,0.0006606046729706139,0.8027539699906214,0.0019746218256046183,0.0006244302486390385,0.7119,0.011297861154513578,0.003572697393660242,0.005976320725226633,0.00012041216750610295,3.807767073170022e-05,0.00475,0.0010540925533894599,0.0003333333333333333,1826.2,235.53570146936678,74.48292869286671,1805.2,228.11098663199505,72.13502770653257
0.7999999999999999,0.79975,two-g,baseline2_matched_0.950,10,0.95,0.20178182499999994,0.00013806765652309288,4.366082658147776e-05,0.20155272499999993,0.00012722626934368614,4.023247893321038e-05,0.252306126914661,0.0001726385201912879,5.459309356854374e-05,0.2521773224898322,0.00015918206986993057,5.0337790344904346e-05,0.4582,0.030778735444386855,0.009733090750401721,0.43655,0.03665412664353087,0.011591052583782024,0.9236333333333334,0.005129789240731131,0.0016221817917336167,0.8026299155986235,0.0012312671844861719,0.00038936087111990397,0.66195,0.01783909564224972,0.005641217362709338,0.006123991872460144,0.00014249729445214374,4.506160108804497e-05,0.0039,0.0012315302134607443,0.0003894440481849307,2477.7,516.8154731945758,163.43140253125569,2427.1,481.31681642944676,152.2057416058204
0.85,0.85,one,baseline1_hdv,10,0.0,0.15073245000000024,5.665380368712707e-05,1.791550577633669e-05,0.1506879250000002,5.5567563979885097e-05,1.7572006620356777e-05,0.17733229411765197,6.665153374962865e-05,2.1077065619240945e-05,0.17733206825536935,6.539283786998504e-05,2.0679031033126647e-05,0.17809999999999998,0.00782020175926143,0.0024729649321321876,0.17809999999999998,0.00782020175926143,0.0024729649321321876,0.9703166666666666,0.0013033669598768991,0.00041216082202202945,0.8493917352941119,0.0017092355338419385,0.0005405077344634335,0.84955,0.005946287357110589,0.001880381167033249,0.0031074264705882354,0.00017617768789065196,5.571227666367259e-05,0.0033,0.0012736648783028533,0.000402768199119819,0.0,0.0,0.0,0.0,0.0,0.0
0.85,0.85,one,baseline2_all_hdv_yield,10,1.0,0.1509983250000002,0.00010174838246054362,3.217566368132453e-05,0.15089920000000018,8.866600485339176e-05,2.8038652636426182e-05,0.1776450882352988,0.0001197039793652037,3.785372197798403e-05,0.17758070020594302,0.00010434363619119016,3.299635497081374e-05,0.39649999999999996,0.06321743781935839,0.019991109134924065,0.39649999999999996,0.06321743781935839,0.019991109134924065,0.9339166666666667,0.010536239636559737,0.0033318515224873457,0.8476464411764659,0.0022019098683711876,0.0006963050386454503,0.7011999999999999,0.04286684810744389,0.013555687613200099,0.003313955882352941,0.0001581092393707416,4.9998531552831094e-05,0.0024000000000000002,0.0011737877907772674,0.0003711842908553348,1377.8,390.54713757325976,123.50184883906259,1377.8,390.54713757325976,123.50184883906259
0.85,0.85,one,baseline2_matched_0.050,10,0.05,0.15076268750000027,3.800869098344217e-05,1.2019403438918247e-05,0.15071685000000024,3.783589381937433e-05,1.196476017775103e-05,0.17736786764706386,4.471610703955458e-05,1.4140474634088144e-05,0.17736610767872912,4.4525912114533e-05,1.4080329717840832e-05,0.18334999999999999,0.004435024740003654,0.0014024779657607629,0.18334999999999999,0.004435024740003654,0.0014024779657607629,0.9694416666666668,0.0007391707900006071,0.00023374632762679322,0.8495370294117585,0.0016764243813143752,0.0005301319369992044,0.8449,0.0030894084295289234,0.0009769567259835191,0.0031486470588235295,0.00011235856160872656,3.553089693039285e-05,0.0034500000000000004,0.0014804278660801636,0.00046815239683960463,25.4,17.696201726798765,5.596030339048883,25.4,17.696201726798765,5.596030339048883
0.85,0.85,one,baseline2_matched_0.200,10,0.2,0.15075255000000037,2.7717210357446122e-05,8.764951511553948e-06,0.15070387500000043,2.873290554591782e-05,9.086142531958405e-06,0.17735594117647557,3.2608482773490906e-05,1.0311707660659572e-05,0.17735083848190653,3.381336339618267e-05,1.0692724368290365e-05,0.1947,0.008446564061465728,0.0026710380836754166,0.1947,0.008446564061465728,0.0026710380836754166,0.9675499999999999,0.0014077606769109527,0.0004451730139459021,0.8493463676470527,0.0016507755669275422,0.0005220210697246758,0.83615,0.0071338395459014095,0.0022559181427229762,0.003153264705882353,0.0001529984307111576,4.838235194787134e-05,0.0032500000000000003,0.0011843892002959913,0.0003745367509040705,90.1,19.745322934248957,6.244019360778583,90.1,19.745322934248957,6.244019360778583
0.85,0.85,one,baseline2_matched_0.350,10,0.35,0.1508058500000004,4.2942096026116905e-05,1.3579483094419482e-05,0.15075465000000032,4.2088357785917295e-05,1.3309507357958012e-05,0.17741864705882845,5.052011297197092e-05,1.597586246404464e-05,0.17741059135039736,4.953028277245575e-05,1.5662850671315954e-05,0.2048,0.010187683195353535,0.0032216282977539294,0.2048,0.010187683195353535,0.0032216282977539294,0.9658666666666667,0.0016979471992255824,0.0005369380496256527,0.8501017352941114,0.0015976121193367774,0.0005052093114592949,0.8301999999999999,0.006642456038410957,0.002100529033891752,0.003262941176470588,0.0001337194344842404,4.2285798039986266e-05,0.0033,0.001735255344642716,0.0005487359211051443,191.7,67.14668850939545,21.2336473027546,191.7,67.14668850939545,21.2336473027546
0.85,0.85,one,baseline2_matched_0.500,10,0.5,0.15083511250000037,5.161430310229136e-05,1.6321875764553543e-05,0.15077900000000036,5.030473111186941e-05,1.5907752739584184e-05,0.17745307352941658,6.0722709531989897e-05,1.9202206781790513e-05,0.17743924683730522,5.9199448204286206e-05,1.8720509255070934e-05,0.22444999999999998,0.01316023049443537,0.004161630289521963,0.22444999999999998,0.01316023049443537,0.004161630289521963,0.9625916666666667,0.0021933717490725713,0.0006936050482536636,0.8497966029411698,0.001961952821488377,0.0006204239577697015,0.81525,0.011255245690590459,0.003559221200706063,0.003266573529411765,0.00016506035400205385,5.219666700401792e-05,0.0036,0.0016124515496597099,0.0005099019513592785,329.3,72.51367687087267,22.930838042542916,329.3,72.51367687087267,22.930838042542916
0.85,0.85,one,baseline2_matched_0.650,10,0.65,0.1508413375000004,6.69231796850089e-05,2.11629676065338e-05,0.15078090000000036,6.194172328348528e-05,1.9587692777169704e-05,0.17746039705882855,7.873315257075228e-05,2.489760894891185e-05,0.1774414827890558,7.289405505567059e-05,2.30511241861631e-05,0.24175,0.023711518532373903,0.0074982405343594506,0.24175,0.023711518532373903,0.0074982405343594506,0.9597083333333334,0.003951919755395651,0.0012497067557265755,0.8495584117646995,0.0016181330906797496,0.0005116986123835786,0.8061,0.017841586875113495,0.005642005159712477,0.0032426911764705884,0.00011770076490657336,3.7220249944878724e-05,0.0030499999999999998,0.0019500712237705004,0.0006166666666666666,434.6,142.30265086935114,45.00004938268895,434.6,142.30265086935114,45.00004938268895
0.85,0.85,one,baseline2_matched_0.800,10,0.8,0.1508682625000003,7.704078668153009e-05,2.436243586448002e-05,0.15080072500000033,7.288994272193127e-05,2.30498237520516e-05,0.1774920735294166,9.06362196251511e-05,2.8661689252273016e-05,0.17746481318034726,8.577810264412401e-05,2.7125417772314354e-05,0.27015,0.019416559370232865,0.006140055193382041,0.27015,0.019416559370232865,0.006140055193382041,0.9549749999999999,0.003236093228372153,0.001023342532230343,0.8485576323529356,0.0018320965727896808,0.0005793598063403858,0.7866,0.012644278460148628,0.0039984719303476236,0.0032078823529411763,0.0001737130854686907,5.493290094565609e-05,0.00225,0.0012304019216861166,0.000389087250997625,611.1,154.66914509508496,48.91067822515288,611.1,154.66914509508496,48.91067822515288
0.85,0.85,one,baseline2_matched_0.950,10,0.95,0.15091851250000035,6.126565701239256e-05,1.937390185058272e-05,0.1508367125000003,5.634254886397379e-05,1.781707835894896e-05,0.17755119117647555,7.207724354407252e-05,2.2792825706593605e-05,0.1775071638717271,6.630485303206983e-05,2.0967435550406205e-05,0.32720000000000005,0.02639675906032573,0.00834738814773153,0.32720000000000005,0.02639675906032573,0.00834738814773153,0.9454666666666667,0.004399459843387623,0.0013912313579552556,0.8487412499999942,0.002253623684194329,0.0007126583830954085,0.74785,0.020025053752181974,0.006332478012419603,0.0032970294117647056,0.00019388854077472548,6.131294010545603e-05,0.002,0.001,0.00031622776601683794,972.8,205.49117310050624,64.98201460575243,972.8,205.49117310050624,64.98201460575243
0.85,0.85,two-2g,baseline1_hdv,10,0.0,0.15073245000000024,5.665380368712707e-05,1.791550577633669e-05,0.15064487500000023,5.57245519896467e-05,1.7621650587975118e-05,0.17733229411765197,6.665153374962865e-05,2.1077065619240945e-05,0.17733357857563267,6.559688286003413e-05,2.07435557244968e-05,0.17515,0.004378292411939202,0.001384537628396007,0.17125,0.0046022337571613526,0.001455354099714413,0.9708083333333333,0.0007297154019898848,0.0002307562713993401,0.8493917352941119,0.0017092355338419385,0.0005405077344634335,0.850125,0.0038877478484764375,0.0012294138169604719,0.0031074264705882354,0.00017617768789065196,5.571227666367259e-05,0.003125,0.0009664511253952669,0.0003056186803482041,0.0,0.0,0.0,0.0,0.0,0.0
0.85,0.85,two-2g,baseline2_all_hdv_yield,10,1.0,0.15100073750000026,8.503415265686808e-05,2.6890160129816154e-05,0.15081828750000012,6.175014198151958e-05,1.9527109450038494e-05,0.17764792647059308,0.00010004017959612958,3.1635482505607305e-05,0.1775377133608004,7.268998467485159e-05,2.2986591465526502e-05,0.3649,0.05591563585736402,0.01768207661258522,0.35575,0.05233452758722275,0.016549630744454025,0.9391833333333333,0.009319272642894004,0.0029470127687642035,0.8477426176470537,0.002066268486774725,0.0006534114675637635,0.723475,0.03793917829895636,0.011997421597993465,0.0033506176470588234,0.00013090134987345548,4.1394641439071316e-05,0.002075,0.0007173446405552448,0.00022684429314693663,1750.5,372.8291983081678,117.89894448684055,1737.9,377.65370675027435,119.42458801361728
0.85,0.85,two-2g,baseline2_matched_0.050,10,0.05,0.15075380000000035,3.970281091359856e-05,1.2555131199796203e-05,0.15066417500000034,3.9000097934233395e-05,1.2332913844180522e-05,0.17735741176471104,4.670918931012871e-05,1.477074258799957e-05,0.1773562978222483,4.5909473730822206e-05,1.4517850316906612e-05,0.17925,0.006317963807008294,0.0019979155804654694,0.17525,0.008236942528767709,0.0026047499346812963,0.970125,0.0010529939678347007,0.0003329859300775735,0.8496141911764644,0.0017705378079612075,0.0005598932156599218,0.8484,0.005048652185374703,0.001596524001977069,0.0031536176470588232,0.00010776254118469748,3.4077507659134374e-05,0.003275,0.000916287800493564,0.00028975564417856183,32.7,16.865810254937518,5.333437498982767,32.7,16.865810254937518,5.333437498982767
0.85,0.85,two-2g,baseline2_matched_0.200,10,0.2,0.1507881375000003,5.36251278812703e-05,1.6957754392261354e-05,0.15069410000000025,5.253790959349198e-05,1.6613945781944567e-05,0.17739780882353431,6.308838574256069e-05,1.9950299284978494e-05,0.1773915244261328,6.184568521878232e-05,1.9557322874516107e-05,0.188075,0.0049666247201808145,0.0015705846399067817,0.185,0.0052967495273569054,0.0016749792701868163,0.9686541666666667,0.0008277707866968074,0.0002617641066511319,0.8498567499999936,0.0019758490909450844,0.000624818344015964,0.8425,0.003791437722025765,0.0011989578808281765,0.0032309558823529413,0.000148058339402378,4.6820157909376766e-05,0.004025,0.0010371569044481381,0.00032797781090257373,197.7,46.05805515264886,14.56483588800246,197.3,46.68106920607349,14.761850230314025
0.85,0.85,two-2g,baseline2_matched_0.350,10,0.35,0.15081861250000034,4.6421096811325946e-05,1.4679639740696962e-05,0.15071676250000035,4.488463027278489e-05,1.41937663596545e-05,0.17743366176471081,5.461305507224666e-05,1.72701644008511e-05,0.17741820188346086,5.28365276902066e-05,1.670837711556083e-05,0.2037,0.004760660551739519,0.0015054530510410751,0.1993,0.006042442478924483,0.0019107880863955334,0.9660499999999999,0.0007934434252899009,0.0002509088418401732,0.8499862205882293,0.001868151598066156,0.0005907614064372462,0.830775,0.0031676533550528832,0.0010016999439841148,0.0032791764705882354,0.00016557673023336115,5.235995950606842e-05,0.0037749999999999997,0.0018236486625565914,0.0005766883425598651,356.6,78.90106322336713,24.950706959478676,356.4,78.80383521405824,24.91996076330066
0.85,0.85,two-2g,baseline2_matched_0.500,10,0.5,0.1508757875000004,3.434784533503414e-05,1.0861742397789713e-05,0.1507676250000004,3.203345690218937e-05,1.0129868513976003e-05,0.17750092647059318,4.040922980609419e-05,1.2778520468042186e-05,0.17747807533843427,3.7708601415279664e-05,1.1924506785173261e-05,0.21632500000000002,0.011010758627613065,0.0034819076029607037,0.2102,0.011724144128914295,0.0037074999063459934,0.9639458333333334,0.001835126437935512,0.0005803179338267842,0.8495550294117592,0.001397341599864663,0.0004418782124875966,0.8214,0.007450950722335148,0.0023561975016255887,0.0032648823529411765,0.00010935222657952972,3.458021032021177e-05,0.0033,0.0008563488385776753,0.00027080128015453204,550.8,74.2500280583561,23.479920499581482,548.6,74.07533702627046,23.424678344761865
0.85,0.85,two-2g,baseline2_matched_0.650,10,0.65,0.15094588750000038,5.0547126319630716e-05,1.5984404834627733e-05,0.15082532500000037,4.9499024962326404e-05,1.5652966083848172e-05,0.17758339705882845,5.946720743468994e-05,1.8805182158331896e-05,0.17754599764567366,5.826842255715216e-05,1.8426093094573353e-05,0.24112499999999998,0.005937463450179902,0.0018775908026570172,0.23410000000000003,0.008666025617317314,0.002740437921208943,0.9598125,0.0009895772416966527,0.0003129318004428369,0.8494250882352882,0.0012051474171240735,0.0003811010754381081,0.8050750000000001,0.005902035901091891,0.0018663876279534637,0.0033775294117647054,0.00012545957040508462,3.96737996746321e-05,0.00405,0.0008644201653259959,0.0002733536577809454,878.8,115.04279397008943,36.379725733496734,872.6,111.57677974282005,35.283675797424756
0.85,0.85,two-2g,baseline2_matched_0.800,10,0.8,0.15103141250000038,7.330330943148238e-05,2.3180541783158675e-05,0.15089696250000037,6.714986478222724e-05,2.123465172841646e-05,0.1776840147058872,8.623918756652581e-05,2.7271225627269523e-05,0.17763032666274256,7.904633876665256e-05,2.499664711998871e-05,0.26890000000000003,0.018885326461450313,0.005972064597403107,0.26125,0.01951530738221211,0.00617128205660884,0.9551833333333333,0.003147554410241708,0.0009953440995671811,0.8501387205882285,0.0011929391784004815,0.0003772404913795463,0.78675,0.014314425513368605,0.004526618801906982,0.0034833088235294114,0.00011295013857586023,3.571796999313654e-05,0.003025,0.000916287800493564,0.00028975564417856183,1202.9,308.6531494520454,97.60469592528152,1196.9,310.61389036694555,98.2247366445382
