requested_density,priority_scenario,treatment_mode,controller_fraction,pairs,priority_speed_delta_mean,priority_speed_delta_ci95_low,priority_speed_delta_ci95_high,worst_priority_speed_delta_mean,worst_priority_speed_delta_ci95_low,worst_priority_speed_delta_ci95_high,background_flow_ratio_mean,background_flow_loss_mean,sufficient_pairs,pv_improvement_significant,background_flow_acceptable,effective_region
0.85,two-2g,baseline2_all_hdv_yield,1.0,10,0.18975000000000003,0.158199375,0.22090125,0.1845,0.15609874999999998,0.21465125,1.0011512046856534,-0.0011512046856534397,True,True,True,True
0.85,two-2g,baseline2_matched_0.050,0.05,10,0.004099999999999998,0.0015243749999999986,0.0068750000000000035,0.003999999999999992,0.0007499999999999923,0.0075499999999999986,1.0001282160476872,-0.00012821604768720185,True,True,True,True
0.85,two-2g,baseline2_matched_0.200,0.2,10,0.012925000000000006,0.009650000000000002,0.016250000000000007,0.013749999999999993,0.009699999999999992,0.017549999999999993,1.0003269162943327,-0.00032691629433267977,True,True,True,True
0.85,two-2g,baseline2_matched_0.350,0.35,10,0.02855000000000001,0.02620000000000001,0.030850625,0.02805,0.024700000000000007,0.03125,1.0004773537286906,-0.00047735372869062154,True,True,True,True
0.85,two-2g,baseline2_matched_0.500,0.5,10,0.041175,0.036075,0.047450000000000006,0.03895,0.03375,0.044599999999999994,1.0008149052173148,-0.0008149052173147542,True,True,True,True
0.85,two-2g,baseline2_matched_0.650,0.65,10,0.06597499999999999,0.06107499999999999,0.07125,0.06284999999999999,0.05625,0.0693,1.0011979468928047,-0.0011979468928047243,True,True,True,True
0.85,two-2g,baseline2_matched_0.800,0.8,10,0.09375,0.08302500000000002,0.104725,0.09,0.07785,0.1022,1.0016734898095305,-0.0016734898095305262,True,True,True,True
0.85,two-2g,baseline2_matched_0.950,0.95,10,0.151375,0.1351,0.170850625,0.14420000000000002,0.1258,0.16765,1.0017131918427236,-0.0017131918427235604,True,True,True,True
0.85,two-g,baseline2_all_hdv_yield,1.0,10,0.19442500000000001,0.16674812500000002,0.221975625,0.1887,0.1628,0.21625,1.00114125124185,-0.0011412512418500498,True,True,True,True
0.85,two-g,baseline2_matched_0.050,0.05,10,0.006625000000000001,0.002799375000000003,0.010700000000000001,0.005899999999999994,0.0004999999999999975,0.010801249999999976,1.0000486051135047,-4.8605113504684994e-05,True,True,True,True
0.85,two-g,baseline2_matched_0.200,0.2,10,0.016325000000000006,0.011025000000000007,0.021875000000000006,0.013599999999999996,0.006949999999999993,0.01985,1.000428440475993,-0.0004284404759931082,True,True,True,True
0.85,two-g,baseline2_matched_0.350,0.35,10,0.02915000000000001,0.024400000000000012,0.034050000000000004,0.028999999999999998,0.02315000000000001,0.035199999999999995,1.0006091939118764,-0.0006091939118764156,True,True,True,True
0.85,two-g,baseline2_matched_0.500,0.5,10,0.04917500000000001,0.04540000000000001,0.05242500000000002,0.04574999999999999,0.040249999999999994,0.05055,1.0010446043697547,-0.0010446043697547314,True,True,True,True
0.85,two-g,baseline2_matched_0.650,0.65,10,0.0679,0.06110000000000001,0.0754,0.06515,0.05765,0.07285,1.0009079033478359,-0.0009079033478358589,True,True,True,True
0.85,two-g,baseline2_matched_0.800,0.8,10,0.09462500000000001,0.08754937500000001,0.10105000000000001,0.0918,0.08425,0.09900000000000002,1.0015303037958623,-0.0015303037958622756,True,True,True,True
0.85,two-g,baseline2_matched_0.950,0.95,10,0.1578,0.13822437499999998,0.176125625,0.1509,0.13255,0.16990124999999998,1.0015364671316562,-0.0015364671316562273,True,True,True,True
0.9,one,baseline2_all_hdv_yield,1.0,10,0.11365,0.0932,0.13305125,0.11365,0.09265,0.13360125,1.001001054107205,-0.0010010541072049683,True,True,True,True
0.9,one,baseline2_matched_0.050,0.05,10,0.0011999999999999984,-0.0016500000000000015,0.004249999999999995,0.0011999999999999984,-0.0017999999999999989,0.004249999999999999,1.0000729591484383,-7.295914843830076e-05,True,False,True,False
0.9,one,baseline2_matched_0.200,0.2,10,0.007399999999999997,0.003299999999999996,0.011599999999999996,0.007399999999999997,0.0031499999999999944,0.011499999999999998,1.0001314593803954,-0.0001314593803953823,True,True,True,True
0.9,one,baseline2_matched_0.350,0.35,10,0.014450000000000001,0.008549999999999999,0.020250000000000008,0.014450000000000001,0.008649999999999998,0.020300000000000006,1.0002476924623793,-0.0002476924623793231,True,True,True,True
0.9,one,baseline2_matched_0.500,0.5,10,0.020499999999999997,0.015349999999999997,0.025249999999999995,0.020499999999999997,0.015250000000000003,0.025399999999999995,1.0002235627526106,-0.00022356275261059544,True,True,True,True
0.9,one,baseline2_matched_0.650,0.65,10,0.02899999999999999,0.026199999999999994,0.03169999999999999,0.02899999999999999,0.026099999999999995,0.031699999999999985,1.0004100738021926,-0.0004100738021926009,True,True,True,True
0.9,one,baseline2_matched_0.800,0.8,10,0.05125,0.04174875000000001,0.06035,0.05125,0.0414,0.0606,1.0007295255102502,-0.0007295255102501841,True,True,True,True
0.9,one,baseline2_matched_0.950,0.95,10,0.0994,0.0859,0.1119,0.0994,0.086,0.11175125,1.0010327659896707,-0.0010327659896707253,True,True,True,True
0.9,two-2g,baseline2_all_hdv_yield,1.0,10,0.08657499999999999,0.06114875000000001,0.112675,0.08515,0.05974875,0.1121,1.000858962190859,-0.0008589621908590139,True,True,True,True
0.9,two-2g,baseline2_matched_0.050,0.05,10,0.002300000000000001,-0.00037500000000000174,0.0050500000000000015,0.00145,-0.0016500000000000015,0.004350000000000002,0.9998580624238194,0.00014193757618063962,True,False,True,False
0.9,two-2g,baseline2_matched_0.200,0.2,10,0.006225000000000001,0.0034243750000000042,0.009000000000000005,0.006200000000000002,0.003350000000000003,0.008900000000000002,1.0002050512026501,-0.00020505120265013055,True,True,True,True
0.9,two-2g,baseline2_matched_0.350,0.35,10,0.014050000000000002,0.010175,0.018625000000000006,0.012300000000000002,0.008600000000000002,0.016450000000000003,1.000409127527608,-0.00040912752760791093,True,True,True,True
0.9,two-2g,baseline2_matched_0.500,0.5,10,0.022600000000000002,0.019825000000000002,0.025600000000000005,0.021050000000000006,0.016800000000000002,0.025150000000000013,1.0005275058328922,-0.0005275058328921833,True,True,True,True
0.9,two-2g,baseline2_matched_0.650,0.65,10,0.034225000000000005,0.027350000000000003,0.04154999999999999,0.03125000000000001,0.0246,0.03835,1.0008216664130167,-0.0008216664130167306,True,True,True,True
0.9,two-2g,baseline2_matched_0.800,0.8,10,0.049324999999999994,0.04027499999999999,0.05920000000000001,0.0451,0.03515000000000001,0.055201249999999986,1.0008753444817997,-0.0008753444817997114,True,True,True,True
0.9,two-2g,baseline2_matched_0.950,0.95,10,0.084725,0.071525,0.09867499999999998,0.07835,0.06124875000000002,0.09605,1.001321364939254,-0.001321364939254055,True,True,True,True
0.9,two-g,baseline2_all_hdv_yield,1.0,10,0.08507499999999998,0.063574375,0.10835062499999998,0.08275,0.06144999999999999,0.10650124999999999,1.0010040919623462,-0.0010040919623461875,True,True,True,True
0.9,two-g,baseline2_matched_0.050,0.05,10,0.00017500000000000016,-0.0025000000000000022,0.0024250000000000022,0.0004000000000000031,-0.0028999999999999955,0.003300000000000003,1.0000177788312046,-1.7778831204573464e-05,True,False,True,False
0.9,two-g,baseline2_matched_0.200,0.2,10,0.00865,0.005325000000000001,0.011774999999999997,0.008050000000000002,0.0038500000000000036,0.012,1.0001890801160698,-0.00018908011606977304,True,True,True,True
0.9,two-g,baseline2_matched_0.350,0.35,10,0.013474999999999997,0.011399999999999997,0.015449999999999997,0.01315,0.011349999999999999,0.014950000000000001,1.0003547763638876,-0.0003547763638875878,True,True,True,True
0.9,two-g,baseline2_matched_0.500,0.5,10,0.023050000000000005,0.019024375,0.026949999999999995,0.021800000000000007,0.018100000000000005,0.025250000000000012,1.0003733449716736,-0.0003733449716736281,True,True,True,True
0.9,two-g,baseline2_matched_0.650,0.65,10,0.032475,0.0274,0.0377,0.0315,0.027450000000000002,0.035449999999999995,1.0005093796406843,-0.0005093796406843154,True,True,True,True
0.9,two-g,baseline2_matched_0.800,0.8,10,0.045200000000000004,0.040225,0.05015000000000001,0.04375,0.03899999999999999,0.04865,1.0009499921094478,-0.0009499921094477948,True,True,True,True
0.9,two-g,baseline2_matched_0.950,0.95,10,0.08602499999999999,0.06969937500000002,0.10200000000000001,0.0819,0.06439999999999999,0.1,1.0008499105867963,-0.0008499105867962875,True,True,True,True
