requested_density,effective_density,density_index,run_index,mode,priority_vehicle_id,av_fraction,av_vehicle_count,scenario_seed,warmup_rng_seed,assignment_seed,av_selection_seed,measurement_rng_seed,backend_requested,warmup_backend,measurement_backend,num_lanes,road_length,warmup_steps,measure_steps,measurement_steps,vehicle_count,priority_vehicle_count,density,flow_all,flow_background,flow_priority,mean_speed_all,mean_speed_background,mean_speed_priority,worst_priority_mean_speed,mean_priority_time_loss,worst_priority_time_loss,stopped_fraction_all,stopped_fraction_background,stopped_fraction_priority,lane_change_rate_all,lane_change_rate_background,lane_change_rate_priority,completed_priority_laps,mean_priority_lap_time,rule_detections,rule_requests,rule_applied,rule_rejected,rule_blocked_no_safe_lane,rule_cooldown_suppressed,per_priority_vehicle,active_av_count_mean,active_av_count_max,policy_left_requests,policy_right_requests,policy_stay_actions
0.05,0.05,0,15,baseline1_hdv,67,0.95,189,250011,250097,251000,252000,250193,optimized,optimized,optimized,4,1000,1000,2000,2000,200,1,0.04999999999999823,0.24997062499999992,0.24859012499999006,0.0013805000000000338,4.999412500000006,4.996786432160788,5.522,5.522,0.07966666666666666,0.07966666666666666,5e-06,0.0,0.001,0.000215,5.025125628140704e-06,0.042,11,181.0909090909091,0,0,0,0,0,0,"{""67"":{""completed_laps"":11,""distance"":11044.0,""mean_lap_time"":181.0909090909091,""mean_speed"":5.522,""time_loss"":0.07966666666666666}}",0.0,0,,,
0.05,0.05,0,15,baseline2_matched,67,0.95,189,250011,250097,251000,252000,250193,optimized,optimized,optimized;optimized+optimized-override,4,1000,1000,2000,2000,200,1,0.04999999999999823,0.2480748749999989,0.24659487500000185,0.001480000000000028,4.961497499999977,4.956680904522615,5.92,5.92,0.013333333333333308,0.013333333333333308,0.0,0.0,0.0,0.0003625,0.0003442211055276382,0.004,11,169.0909090909091,170,119,119,0,27,24,"{""67"":{""completed_laps"":11,""distance"":11840.0,""mean_lap_time"":169.0909090909091,""mean_speed"":5.92,""time_loss"":0.013333333333333308}}",0.0,0,,,
0.05,0.05,0,15,graph_ppo,67,0.95,189,250011,250097,251000,252000,250193,optimized,optimized,optimized+optimized-override,4,1000,1000,2000,2000,200,1,0.04999999999999823,0.24042212499999963,0.2389356249999992,0.0014865000000000295,4.808442499999992,4.802726130653278,5.946,5.946,0.009000000000000008,0.009000000000000008,7.500000000000002e-05,7.53768844221105e-05,0.0,0.001515,0.0014974874371859296,0.005,11,168.36363636363637,0,394,394,0,0,0,"{""67"":{""completed_laps"":11,""distance"":11892.0,""mean_lap_time"":168.36363636363637,""mean_speed"":5.946,""time_loss"":0.009000000000000008}}",6.978,11,394,0,13562
0.05,0.05,0,16,baseline1_hdv,13,0.95,189,260011,260097,261000,262000,260193,optimized,optimized,optimized,4,1000,1000,2000,2000,200,1,0.04999999999999823,0.24986212500000143,0.24854862499999064,0.001313500000000029,4.997242500000013,4.99595226130653,5.254,5.254,0.1243333333333334,0.1243333333333334,2.4999999999999998e-05,0.0,0.005,9e-05,0.0,0.018,10,189.9,0,0,0,0,0,0,"{""13"":{""completed_laps"":10,""distance"":10508.0,""mean_lap_time"":189.9,""mean_speed"":5.254,""time_loss"":0.1243333333333334}}",0.0,0,,,
0.05,0.05,0,16,baseline2_matched,13,0.95,189,260011,260097,261000,262000,260193,optimized,optimized,optimized;optimized+optimized-override,4,1000,1000,2000,2000,200,1,0.04999999999999823,0.24705100000000124,0.2455688750000016,0.00148212500000003,4.941019999999991,4.936057788944706,5.9285,5.9285,0.011916666666666687,0.011916666666666687,0.0,0.0,0.0,0.00026,0.00024120603015075377,0.004,11,168.9090909090909,88,87,87,0,0,1,"{""13"":{""completed_laps"":11,""distance"":11857.0,""mean_lap_time"":168.9090909090909,""mean_speed"":5.9285,""time_loss"":0.011916666666666687}}",0.0,0,,,
0.05,0.05,0,16,graph_ppo,13,0.95,189,260011,260097,261000,262000,260193,optimized,optimized,optimized+optimized-override,4,1000,1000,2000,2000,200,1,0.04999999999999823,0.2408316249999996,0.23935037499999987,0.0014812500000000303,4.81663250000001,4.81106281407035,5.925,5.925,0.012500000000000067,0.012500000000000067,5.7500000000000015e-05,5.7788944723618063e-05,0.0,0.001495,0.001484924623115578,0.0035,11,169.0,0,389,389,0,0,0,"{""13"":{""completed_laps"":11,""distance"":11850.0,""mean_lap_time"":169.0,""mean_speed"":5.925,""time_loss"":0.012500000000000067}}",6.9525,11,389,0,13516
0.05,0.05,0,17,baseline1_hdv,29,0.95,189,270011,270097,271000,272000,270193,optimized,optimized,optimized,4,1000,1000,2000,2000,200,1,0.04999999999999823,0.2499501250000006,0.24857112499999043,0.001379000000000028,4.999002499999985,4.996404522613058,5.516,5.516,0.08066666666666666,0.08066666666666666,2.5e-06,0.0,0.0005,0.00021,2.512562814070352e-06,0.0415,11,181.36363636363637,0,0,0,0,0,0,"{""29"":{""completed_laps"":11,""distance"":11032.0,""mean_lap_time"":181.36363636363637,""mean_speed"":5.516,""time_loss"":0.08066666666666666}}",0.0,0,,,
0.05,0.05,0,17,baseline2_matched,29,0.95,189,270011,270097,271000,272000,270193,optimized,optimized,optimized;optimized+optimized-override,4,1000,1000,2000,2000,200,1,0.04999999999999823,0.2456583750000013,0.24416612499999943,0.0014922500000000309,4.913167499999993,4.907861809045208,5.969,5.969,0.005166666666666653,0.005166666666666653,0.0,0.0,0.0,0.0003725,0.00036683417085427134,0.0015,11,167.63636363636363,150,108,108,0,23,19,"{""29"":{""completed_laps"":11,""distance"":11938.0,""mean_lap_time"":167.63636363636363,""mean_speed"":5.969,""time_loss"":0.005166666666666653}}",0.0,0,,,
0.05,0.05,0,17,graph_ppo,29,0.95,189,270011,270097,271000,272000,270193,optimized,optimized,optimized+optimized-override,4,1000,1000,2000,2000,200,1,0.04999999999999823,0.24052674999999948,0.23904274999999975,0.0014840000000000293,4.810534999999995,4.804879396984933,5.936,5.936,0.010666666666666713,0.010666666666666713,8.500000000000003e-05,8.54271356783919e-05,0.0,0.0013775,0.0013693467336683418,0.003,11,168.63636363636363,0,358,358,0,0,0,"{""29"":{""completed_laps"":11,""distance"":11872.0,""mean_lap_time"":168.63636363636363,""mean_speed"":5.936,""time_loss"":0.010666666666666713}}",6.8915,12,358,0,13425
0.05,0.05,0,18,baseline1_hdv,85,0.95,189,280011,280097,281000,282000,280193,optimized,optimized,optimized,4,1000,1000,2000,2000,200,1,0.04999999999999823,0.24986737500000103,0.24852787499999066,0.0013395000000000295,4.997347499999986,4.995535175879396,5.358,5.358,0.1070000000000001,0.1070000000000001,1.7500000000000002e-05,0.0,0.0035,0.000155,5.025125628140704e-06,0.03,10,185.7,0,0,0,0,0,0,"{""85"":{""completed_laps"":10,""distance"":10716.0,""mean_lap_time"":185.7,""mean_speed"":5.358,""time_loss"":0.1070000000000001}}",0.0,0,,,
0.05,0.05,0,18,baseline2_matched,85,0.95,189,280011,280097,281000,282000,280193,optimized,optimized,optimized;optimized+optimized-override,4,1000,1000,2000,2000,200,1,0.04999999999999823,0.2452638750000015,0.24381462499999967,0.0014492500000000234,4.905277499999985,4.900796482412062,5.797,5.797,0.03383333333333338,0.03383333333333338,1.25e-05,0.0,0.0025,0.00039,0.00038944723618090455,0.0005,11,172.8181818181818,624,125,125,0,465,34,"{""85"":{""completed_laps"":11,""distance"":11594.0,""mean_lap_time"":172.8181818181818,""mean_speed"":5.797,""time_loss"":0.03383333333333338}}",0.0,0,,,
0.05,0.05,0,18,graph_ppo,85,0.95,189,280011,280097,281000,282000,280193,optimized,optimized,optimized+optimized-override,4,1000,1000,2000,2000,200,1,0.04999999999999823,0.24040812499999956,0.23892312500000007,0.001485000000000034,4.808162500000005,4.802474874371876,5.94,5.94,0.009999999999999898,0.009999999999999898,8.500000000000003e-05,8.291457286432156e-05,0.0005,0.0015875,0.0015753768844221105,0.004,11,168.27272727272728,0,405,405,0,0,0,"{""85"":{""completed_laps"":11,""distance"":11880.0,""mean_lap_time"":168.27272727272728,""mean_speed"":5.94,""time_loss"":0.009999999999999898}}",7.015,11,405,0,13625
0.05,0.05,0,19,baseline1_hdv,168,0.95,189,290011,290097,291000,292000,290193,optimized,optimized,optimized,4,1000,1000,2000,2000,200,1,0.04999999999999823,0.2498462500000018,0.24856899999998944,0.0012772500000000242,4.996925000000013,4.996361809045212,5.109,5.109,0.14849999999999997,0.14849999999999997,2.4999999999999998e-05,0.0,0.005,4e-05,2.512562814070352e-06,0.0075,10,196.0,0,0,0,0,0,0,"{""168"":{""completed_laps"":10,""distance"":10218.0,""mean_lap_time"":196.0,""mean_speed"":5.109,""time_loss"":0.14849999999999997}}",0.0,0,,,
0.05,0.05,0,19,baseline2_matched,168,0.95,189,290011,290097,291000,292000,290193,optimized,optimized,optimized;optimized+optimized-override,4,1000,1000,2000,2000,200,1,0.04999999999999823,0.24726537500000131,0.24577587499999842,0.0014895000000000281,4.945307499999981,4.940218592964822,5.958,5.958,0.007000000000000006,0.007000000000000006,0.0,0.0,0.0,0.00041,0.00039949748743718595,0.0025,11,168.0,210,126,126,0,60,24,"{""168"":{""completed_laps"":11,""distance"":11916.0,""mean_lap_time"":168.0,""mean_speed"":5.958,""time_loss"":0.007000000000000006}}",0.0,0,,,
0.05,0.05,0,19,graph_ppo,168,0.95,189,290011,290097,291000,292000,290193,optimized,optimized,optimized+optimized-override,4,1000,1000,2000,2000,200,1,0.04999999999999823,0.24392787500000082,0.24254825000000063,0.0013796250000000117,4.878557500000009,4.875341708542692,5.5185,5.5185,0.08024999999999993,0.08024999999999993,7.250000000000003e-05,6.0301507537688415e-05,0.0025,0.0010375,0.0010301507537688443,0.0025,11,181.27272727272728,0,305,305,0,0,0,"{""168"":{""completed_laps"":11,""distance"":11037.0,""mean_lap_time"":181.27272727272728,""mean_speed"":5.5185,""time_loss"":0.08024999999999993}}",5.7615,10,305,0,11218
0.1,0.1,1,0,baseline1_hdv,163,0.95,379,1100011,1100097,1101000,1102000,1100193,optimized,optimized,optimized,4,1000,1000,2000,2000,400,1,0.09999999999999647,0.468531125000001,0.4672787499999985,0.0012523750000000022,4.685311249999995,4.684498746867148,5.0095,5.0095,0.16508333333333336,0.16508333333333336,7.5e-06,3.7593984962406014e-06,0.0015,0.00052875,0.00036215538847117793,0.067,10,199.6,0,0,0,0,0,0,"{""163"":{""completed_laps"":10,""distance"":10019.0,""mean_lap_time"":199.6,""mean_speed"":5.0095,""time_loss"":0.16508333333333336}}",0.0,0,,,
0.1,0.1,1,0,baseline2_matched,163,0.95,379,1100011,1100097,1101000,1102000,1100193,optimized,optimized,optimized;optimized+optimized-override,4,1000,1000,2000,2000,400,1,0.09999999999999647,0.4706883750000001,0.46923925000000083,0.001449125000000026,4.706883749999996,4.704152882205486,5.7965,5.7965,0.033916666666666706,0.033916666666666706,1.75e-05,1.7543859649122806e-05,0.0,0.0015275,0.0015137844611528822,0.007,11,172.63636363636363,988,471,471,0,186,331,"{""163"":{""completed_laps"":11,""distance"":11593.0,""mean_lap_time"":172.63636363636363,""mean_speed"":5.7965,""time_loss"":0.033916666666666706}}",0.0,0,,,
0.1,0.1,1,0,graph_ppo,163,0.95,379,1100011,1100097,1101000,1102000,1100193,optimized,optimized,optimized+optimized-override,4,1000,1000,2000,2000,400,1,0.09999999999999647,0.4671517500000001,0.46571912500000034,0.0014326250000000242,4.671517499999998,4.668863408521297,5.7305,5.7305,0.044916666666666605,0.044916666666666605,0.00027874999999999965,0.0002794486215538843,0.0,0.003545,0.003530075187969925,0.0095,11,174.72727272727272,0,1114,1114,0,0,0,"{""163"":{""completed_laps"":11,""distance"":11461.0,""mean_lap_time"":174.72727272727272,""mean_speed"":5.7305,""time_loss"":0.044916666666666605}}",10.3825,18,1114,0,19651
0.1,0.1,1,1,baseline1_hdv,358,0.95,379,1110011,1110097,1111000,1112000,1110193,optimized,optimized,optimized,4,1000,1000,2000,2000,400,1,0.09999999999999647,0.4685875000000004,0.4673334999999993,0.0012540000000000058,4.685875000000005,4.685047619047611,5.016,5.016,0.16400000000000003,0.16400000000000003,1.625e-05,1.0025062656641604e-05,0.0025,0.00069125,0.000512531328320802,0.072,10,199.4,0,0,0,0,0,0,"{""358"":{""completed_laps"":10,""distance"":10032.0,""mean_lap_time"":199.4,""mean_speed"":5.016,""time_loss"":0.16400000000000003}}",0.0,0,,,
0.1,0.1,1,1,baseline2_matched,358,0.95,379,1110011,1110097,1111000,1112000,1110193,optimized,optimized,optimized;optimized+optimized-override,4,1000,1000,2000,2000,400,1,0.09999999999999647,0.4710745000000003,0.4696270000000006,0.0014475000000000314,4.710745000000008,4.7080401002506775,5.79,5.79,0.03500000000000003,0.03500000000000003,1.75e-05,1.7543859649122806e-05,0.0,0.00153375,0.0015137844611528822,0.0095,11,172.8181818181818,886,456,456,0,149,281,"{""358"":{""completed_laps"":11,""distance"":11580.0,""mean_lap_time"":172.8181818181818,""mean_speed"":5.79,""time_loss"":0.03500000000000003}}",0.0,0,,,
0.1,0.1,1,1,graph_ppo,358,0.95,379,1110011,1110097,1111000,1112000,1110193,optimized,optimized,optimized+optimized-override,4,1000,1000,2000,2000,400,1,0.09999999999999647,0.4665027500000009,0.4650444999999998,0.001458250000000031,4.665027500000002,4.662100250626569,5.833,5.833,0.027833333333333266,0.027833333333333266,0.0003137499999999992,0.0003145363408521294,0.0,0.00359875,0.0035852130325814534,0.009,11,171.63636363636363,0,1183,1183,0,0,0,"{""358"":{""completed_laps"":11,""distance"":11666.0,""mean_lap_time"":171.63636363636363,""mean_speed"":5.833,""time_loss"":0.027833333333333266}}",10.497,15,1183,0,19811
0.1,0.1,1,2,baseline1_hdv,367,0.95,379,1120011,1120097,1121000,1122000,1120193,optimized,optimized,optimized,4,1000,1000,2000,2000,400,1,0.09999999999999647,0.4688393750000008,0.4675806249999999,0.0012587500000000057,4.688393749999994,4.687525062656661,5.035,5.035,0.16083333333333327,0.16083333333333327,1e-05,8.771929824561403e-06,0.0005,0.00049625,0.0002907268170426065,0.0825,10,198.6,0,0,0,0,0,0,"{""367"":{""completed_laps"":10,""distance"":10070.0,""mean_lap_time"":198.6,""mean_speed"":5.035,""time_loss"":0.16083333333333327}}",0.0,0,,,
0.1,0.1,1,2,baseline2_matched,367,0.95,379,1120011,1120097,1121000,1122000,1120193,optimized,optimized,optimized;optimized+optimized-override,4,1000,1000,2000,2000,400,1,0.09999999999999647,0.4707450000000004,0.46929249999999967,0.0014525000000000317,4.707450000000007,4.704686716792042,5.81,5.81,0.03166666666666673,0.03166666666666673,2.2499999999999998e-05,2.0050125313283208e-05,0.001,0.00139375,0.0013784461152882206,0.0075,11,172.0,725,419,419,0,120,186,"{""367"":{""completed_laps"":11,""distance"":11620.0,""mean_lap_time"":172.0,""mean_speed"":5.81,""time_loss"":0.03166666666666673}}",0.0,0,,,
0.1,0.1,1,2,graph_ppo,367,0.95,379,1120011,1120097,1121000,1122000,1120193,optimized,optimized,optimized+optimized-override,4,1000,1000,2000,2000,400,1,0.09999999999999647,0.4666376249999998,0.46520037500000044,0.001437250000000029,4.666376250000013,4.6636629072681695,5.749,5.749,0.04183333333333339,0.04183333333333339,0.00037374999999999843,0.0003746867167919787,0.0,0.00356375,0.0035526315789473684,0.008,11,173.9090909090909,0,1124,1124,0,0,0,"{""367"":{""completed_laps"":11,""distance"":11498.0,""mean_lap_time"":173.9090909090909,""mean_speed"":5.749,""time_loss"":0.04183333333333339}}",10.344,17,1124,0,19564
0.1,0.1,1,3,baseline1_hdv,95,0.95,379,1130011,1130097,1131000,1132000,1130193,optimized,optimized,optimized,4,1000,1000,2000,2000,400,1,0.09999999999999647,0.46856975,0.4673181249999991,0.0012516250000000034,4.685697499999995,4.684893483709297,5.0065,5.0065,0.1655833333333333,0.1655833333333333,1e-05,8.771929824561403e-06,0.0005,0.00064125,0.00044862155388471176,0.0775,10,199.8,0,0,0,0,0,0,"{""95"":{""completed_laps"":10,""distance"":10013.0,""mean_lap_time"":199.8,""mean_speed"":5.0065,""time_loss"":0.1655833333333333}}",0.0,0,,,
0.1,0.1,1,3,baseline2_matched,95,0.95,379,1130011,1130097,1131000,1132000,1130193,optimized,optimized,optimized;optimized+optimized-override,4,1000,1000,2000,2000,400,1,0.09999999999999647,0.4700085000000004,0.4685528749999997,0.0014556250000000287,4.700085000000004,4.697271929824577,5.8225,5.8225,0.029583333333333406,0.029583333333333406,1e-05,1.0025062656641604e-05,0.0,0.00135,0.0013333333333333333,0.008,11,171.8181818181818,883,442,442,0,125,316,"{""95"":{""completed_laps"":11,""distance"":11645.0,""mean_lap_time"":171.8181818181818,""mean_speed"":5.8225,""time_loss"":0.029583333333333406}}",0.0,0,,,
0.1,0.1,1,3,graph_ppo,95,0.95,379,1130011,1130097,1131000,1132000,1130193,optimized,optimized,optimized+optimized-override,4,1000,1000,2000,2000,400,1,0.09999999999999647,0.46576962499999897,0.4643116250000015,0.0014580000000000294,4.657696250000005,4.654753132832035,5.832,5.832,0.028000000000000025,0.028000000000000025,0.00042249999999999737,0.00042355889724310527,0.0,0.0038275,0.0038107769423558896,0.0105,11,171.36363636363637,0,1192,1192,0,0,0,"{""95"":{""completed_laps"":11,""distance"":11664.0,""mean_lap_time"":171.36363636363637,""mean_speed"":5.832,""time_loss"":0.028000000000000025}}",10.5755,17,1192,0,19959
0.1,0.1,1,4,baseline1_hdv,158,0.95,379,1140011,1140097,1141000,1142000,1140193,optimized,optimized,optimized,4,1000,1000,2000,2000,400,1,0.09999999999999647,0.46860387499999956,0.46735474999999876,0.0012491250000000024,4.686038750000002,4.68526065162904,4.9965,4.9965,0.16725,0.16725,6.25e-06,3.7593984962406014e-06,0.001,0.00045375,0.0002669172932330827,0.075,9,200.11111111111111,0,0,0,0,0,0,"{""158"":{""completed_laps"":9,""distance"":9993.0,""mean_lap_time"":200.11111111111111,""mean_speed"":4.9965,""time_loss"":0.16725}}",0.0,0,,,
0.1,0.1,1,4,baseline2_matched,158,0.95,379,1140011,1140097,1141000,1142000,1140193,optimized,optimized,optimized;optimized+optimized-override,4,1000,1000,2000,2000,400,1,0.09999999999999647,0.47024750000000076,0.4688076249999998,0.0014398750000000282,4.702474999999999,4.699825814536346,5.7595,5.7595,0.04008333333333336,0.04008333333333336,2.25e-05,2.130325814536341e-05,0.0005,0.00157375,0.001556390977443609,0.0085,11,173.54545454545453,892,462,462,0,110,320,"{""158"":{""completed_laps"":11,""distance"":11519.0,""mean_lap_time"":173.54545454545453,""mean_speed"":5.7595,""time_loss"":0.04008333333333336}}",0.0,0,,,
0.1,0.1,1,4,graph_ppo,158,0.95,379,1140011,1140097,1141000,1142000,1140193,optimized,optimized,optimized+optimized-override,4,1000,1000,2000,2000,400,1,0.09999999999999647,0.4663016249999991,0.4648423750000009,0.0014592500000000298,4.663016249999997,4.6600739348370785,5.837,5.837,0.027166666666666672,0.027166666666666672,0.0003512499999999985,0.00035213032581453494,0.0,0.0039575,0.0039411027568922305,0.0105,11,171.54545454545453,0,1214,1214,0,0,0,"{""158"":{""completed_laps"":11,""distance"":11674.0,""mean_lap_time"":171.54545454545453,""mean_speed"":5.837,""time_loss"":0.027166666666666672}}",10.5935,16,1214,0,19973
0.1,0.1,1,5,baseline1_hdv,30,0.95,379,1150011,1150097,1151000,1152000,1150193,optimized,optimized,optimized,4,1000,1000,2000,2000,400,1,0.09999999999999647,0.46846275000000004,0.4672001249999986,0.001262625000000005,4.684627500000002,4.68371052631574,5.0505,5.0505,0.1582499999999999,0.1582499999999999,1.1249999999999999e-05,1.1278195488721805e-05,0.0,0.00061125,0.00042731829573934837,0.074,10,198.1,0,0,0,0,0,0,"{""30"":{""completed_laps"":10,""distance"":10101.0,""mean_lap_time"":198.1,""mean_speed"":5.0505,""time_loss"":0.1582499999999999}}",0.0,0,,,
