requested_density,effective_density,density_index,run_index,comparison_mode,pv_speed_graph_ppo,pv_speed_comparison,pv_speed_delta,pv_speed_ratio,priority_time_loss_delta,background_flow_delta,background_flow_ratio,all_speed_delta,priority_stopped_delta
0.3,0.3,5,19,baseline1_hdv,3.2615,2.497,0.7645,1.3061674008810573,-0.12741666666666673,-0.009412999999998783,0.987171139493246,-0.030739583333339482,-0.028500000000000004
0.3,0.3,5,19,baseline2_matched,3.2615,3.2565,0.004999999999999893,1.0015353907569475,-0.0008333333333333526,-0.003378499999999507,0.995357301257006,-0.011257500000009024,-0.0235
0.35,0.35,6,0,baseline1_hdv,2.6385,1.9395,0.6990000000000001,1.360402165506574,-0.11650000000000005,0.0015495000000014247,1.00232601777351,0.00492642857143033,-0.10300000000000001
0.35,0.35,6,0,baseline2_matched,2.6385,2.439,0.1995,1.0817958179581797,-0.03325,-0.006912499999999544,0.9897535212311493,-0.019607500000003775,0.0005000000000000004
0.35,0.35,6,1,baseline1_hdv,2.496,1.944,0.552,1.2839506172839505,-0.09199999999999986,-0.00672150000000149,0.9898998949079648,-0.018809999999998217,-0.027500000000000024
0.35,0.35,6,1,baseline2_matched,2.496,2.452,0.04400000000000004,1.0179445350734095,-0.007333333333333192,-0.013051625000000566,0.9805726846509446,-0.03725892857142932,0.04949999999999999
0.35,0.35,6,2,baseline1_hdv,2.498,1.9085,0.5895000000000001,1.308881320408698,-0.09825000000000017,-0.005722124999999356,0.9914254004973153,-0.01592785714285605,-0.018000000000000016
0.35,0.35,6,2,baseline2_matched,2.498,2.4705,0.027500000000000302,1.0111313499291643,-0.004583333333333384,-0.008987999999999885,0.9865970822408732,-0.025660357142857304,0.04199999999999998
0.35,0.35,6,3,baseline1_hdv,2.794,1.8705,0.9235,1.4937182571504946,-0.1539166666666667,-0.0035650000000012616,0.9946898347760319,-0.009526071428573868,-0.06999999999999998
0.35,0.35,6,3,baseline2_matched,2.794,2.3465,0.44750000000000023,1.1907095674408694,-0.07458333333333345,0.0023061249999983824,1.0034653415133576,0.006908571428566601,-0.07399999999999998
0.35,0.35,6,4,baseline1_hdv,2.628,1.946,0.6820000000000002,1.3504624871531348,-0.11366666666666658,-0.008270999999999584,0.9876178417753007,-0.023144285714285173,-0.04949999999999999
0.35,0.35,6,4,baseline2_matched,2.628,2.41,0.21799999999999997,1.0904564315352696,-0.03633333333333333,-0.008210624999998473,0.9877071154999663,-0.023303214285711915,-0.03999999999999998
0.35,0.35,6,5,baseline1_hdv,2.521,1.9385,0.5825,1.3004900696414754,-0.09708333333333319,-0.005204999999997795,0.992182822823232,-0.014455357142853398,-0.01649999999999996
0.35,0.35,6,5,baseline2_matched,2.521,2.412,0.10899999999999999,1.0451907131011609,-0.018166666666666664,-0.003823124999999039,0.9942462633162759,-0.010845357142857948,-0.007500000000000007
0.35,0.35,6,6,baseline1_hdv,2.524,1.8925,0.6315,1.3336856010568032,-0.10525000000000007,-0.0024928749999982847,0.9962152302868142,-0.006671428571427107,-0.07250000000000001
0.35,0.35,6,6,baseline2_matched,2.524,2.289,0.23499999999999988,1.1026649191786806,-0.039166666666666794,-0.0025711249999998964,0.9960968921059838,-0.0071782142857133024,0.004500000000000004
0.35,0.35,6,7,baseline1_hdv,2.36,1.826,0.5339999999999998,1.2924424972617743,-0.08899999999999997,0.0007244999999981294,1.0011004124458214,0.0024514285714269946,-0.04999999999999999
0.35,0.35,6,7,baseline2_matched,2.36,2.3145,0.045500000000000096,1.019658673579607,-0.007583333333333275,-0.005084375000000363,0.9923450956952427,-0.014494285714287791,-0.008000000000000007
0.35,0.35,6,8,baseline1_hdv,2.4375,1.939,0.49849999999999994,1.2570912841670965,-0.0830833333333334,-0.0005808749999977048,0.9991168397954646,-0.00130357142857207,-0.0595
0.35,0.35,6,8,baseline2_matched,2.4375,2.4315,0.005999999999999783,1.0024676125848242,-0.0009999999999998899,-0.004914624999996953,0.9925767343295261,-0.014037500000000591,-0.013500000000000012
0.35,0.35,6,9,baseline1_hdv,2.599,1.8625,0.7365000000000002,1.3954362416107384,-0.12275000000000003,-0.0042173749999994126,0.9936479253573345,-0.011523571428569523,-0.04999999999999999
0.35,0.35,6,9,baseline2_matched,2.599,2.321,0.278,1.1197759586385179,-0.04633333333333334,-0.008231374999998486,0.9876766714605612,-0.023319642857142497,-0.015500000000000014
0.35,0.35,6,10,baseline1_hdv,2.5045,1.965,0.5395000000000001,1.2745547073791348,-0.08991666666666676,-0.008810250000001463,0.9867234633146225,-0.024786785714287385,-0.022499999999999964
0.35,0.35,6,10,baseline2_matched,2.5045,2.275,0.22950000000000026,1.100879120879121,-0.03825000000000012,-0.0065818750000010695,0.9900480765505224,-0.018641428571429808,-0.01899999999999996
0.35,0.35,6,11,baseline1_hdv,2.65,1.9225,0.7274999999999998,1.378413524057217,-0.12124999999999997,0.001680250000001382,1.002521850913249,0.005320357142855281,-0.07400000000000001
0.35,0.35,6,11,baseline2_matched,2.65,2.464,0.18599999999999994,1.0754870129870129,-0.030999999999999917,0.00315137500000251,1.0047402971132755,0.009136785714285223,-0.057999999999999996
0.35,0.35,6,12,baseline1_hdv,3.045,1.9535,1.0915,1.558740721781418,-0.18191666666666662,0.006084125000002105,1.0090357850354599,0.018162857142850042,-0.17550000000000002
0.35,0.35,6,12,baseline2_matched,3.045,2.4655,0.5794999999999999,1.2350436017035085,-0.09658333333333335,0.002023125000002013,1.00298661365989,0.00619428571428382,-0.0965
0.35,0.35,6,13,baseline1_hdv,2.416,1.892,0.524,1.276955602536998,-0.08733333333333348,-0.002078125000001485,0.996842087667823,-0.005563214285714269,-0.04999999999999999
0.35,0.35,6,13,baseline2_matched,2.416,2.3165,0.09949999999999992,1.0429527304122599,-0.016583333333333394,-0.0045008749999985165,0.9931855722703704,-0.01278857142857004,-0.019999999999999962
0.35,0.35,6,14,baseline1_hdv,2.476,1.9615,0.5145,1.262299260769819,-0.08574999999999999,0.000953374999999701,1.001444308162755,0.0030914285714307432,-0.046999999999999986
0.35,0.35,6,14,baseline2_matched,2.476,2.3875,0.0884999999999998,1.037068062827225,-0.01475000000000004,-0.0037804999999991873,0.9943135411574486,-0.0107382142857122,-0.007000000000000006
0.35,0.35,6,15,baseline1_hdv,2.566,1.928,0.6379999999999999,1.3309128630705394,-0.10633333333333339,-0.012180625000000722,0.9817595957966102,-0.03434607142857038,-0.031000000000000028
0.35,0.35,6,15,baseline2_matched,2.566,2.334,0.23199999999999976,1.0994001713796058,-0.03866666666666663,-0.007178499999998311,0.9891691140581258,-0.020344285714283483,-0.03250000000000003
0.35,0.35,6,16,baseline1_hdv,2.4985,1.862,0.6364999999999998,1.3418367346938775,-0.10608333333333331,-0.012761500000000536,0.9807937812878009,-0.03600678571428784,-0.0685
0.35,0.35,6,16,baseline2_matched,2.4985,2.278,0.22049999999999992,1.0967954345917472,-0.03675000000000006,-0.014376624999999699,0.9784154650913368,-0.0409185714285647,-0.03750000000000003
0.35,0.35,6,17,baseline1_hdv,2.4965,1.935,0.5615000000000001,1.2901808785529716,-0.09358333333333335,-0.0022122500000030243,0.9966248546330299,-0.00591964285713753,-0.02200000000000002
0.35,0.35,6,17,baseline2_matched,2.4965,2.377,0.11950000000000038,1.0502734539335299,-0.019916666666666805,-0.0030001250000012414,0.9954283191258377,-0.00848642857142523,-0.013500000000000012
0.35,0.35,6,18,baseline1_hdv,2.395,1.921,0.474,1.2467464862051014,-0.07899999999999996,-3.5249999997710724e-05,0.999946646758217,0.00023785714285451398,-0.03249999999999997
0.35,0.35,6,18,baseline2_matched,2.395,2.395,0.0,1.0,0.0,-0.005882624999999031,0.9911743624615706,-0.016807500000000752,0.01150000000000001
0.35,0.35,6,19,baseline1_hdv,2.5355,1.889,0.6464999999999999,1.342244573848597,-0.10775000000000001,-0.006910375000001023,0.9896565246985702,-0.019282142857145468,-0.03750000000000003
0.35,0.35,6,19,baseline2_matched,2.5355,2.3225,0.21300000000000008,1.0917115177610335,-0.03550000000000009,-0.008431125000000761,0.9874089210004006,-0.023936785714285813,-0.0005000000000000004
0.4,0.4,7,0,baseline1_hdv,1.8935,1.498,0.39549999999999996,1.264018691588785,-0.06591666666666662,0.0005868750000000977,1.0009705789508612,0.001714375000001267,-0.05349999999999999
0.4,0.4,7,0,baseline2_matched,1.8935,1.8905,0.0029999999999998916,1.0015868817773075,-0.0004999999999999449,-0.0025848750000018184,0.9957474181487471,-0.0064603124999951245,-0.023499999999999965
0.4,0.4,7,1,baseline1_hdv,1.8775,1.495,0.38249999999999984,1.2558528428093645,-0.06375000000000008,-0.0014381249999991796,0.9976175675043262,-0.0033562499999957307,-0.02350000000000002
0.4,0.4,7,1,baseline2_matched,1.8775,1.9315,-0.05400000000000005,0.9720424540512554,0.008999999999999897,-0.003177749999999979,0.9947507905715758,-0.007978125000002168,0.008499999999999952
0.4,0.4,7,2,baseline1_hdv,1.963,1.581,0.3820000000000001,1.241619228336496,-0.06366666666666654,0.0015550000000011943,1.0025801083189225,0.004126250000003662,-0.032999999999999974
0.4,0.4,7,2,baseline2_matched,1.963,1.8435,0.11950000000000016,1.0648223487930568,-0.019916666666666583,6.62500000008226e-05,1.000109653365025,0.0002403125000027817,-0.01100000000000001
0.4,0.4,7,3,baseline1_hdv,1.915,1.4995,0.4155,1.2770923641213738,-0.06924999999999992,0.0006016250000001611,1.0009923604942794,0.0017637500000018402,-0.03849999999999998
0.4,0.4,7,3,baseline2_matched,1.915,1.9235,-0.008499999999999952,0.9955809721861191,0.0014166666666667327,-0.004325874999999146,0.992922139650254,-0.01082000000000094,0.017000000000000015
0.4,0.4,7,4,baseline1_hdv,1.8195,1.5055,0.31399999999999983,1.2085685818664895,-0.05233333333333334,-0.0035828749999994303,0.9940534638474553,-0.008760937499996624,-0.0024999999999999467
0.4,0.4,7,4,baseline2_matched,1.8195,1.806,0.013499999999999845,1.0074750830564783,-0.0022500000000000853,-0.005946750000000889,0.9901686867693249,-0.014858437500001154,0.03450000000000003
0.4,0.4,7,5,baseline1_hdv,1.9125,1.48,0.4325000000000001,1.2922297297297298,-0.07208333333333339,-7.249999999792145e-06,0.9999879928644495,0.00025218749999633694,-0.04249999999999993
0.4,0.4,7,5,baseline2_matched,1.9125,1.8765,0.03600000000000003,1.0191846522781776,-0.006000000000000005,-0.0017857499999999193,0.9970512039059681,-0.004441875000000373,-0.005500000000000005
0.4,0.4,7,6,baseline1_hdv,2.0705,1.4945,0.5760000000000001,1.385413181666109,-0.09600000000000009,-0.0003371249999997161,0.9994432719508152,-0.00048281250000181686,-0.05399999999999999
0.4,0.4,7,6,baseline2_matched,2.0705,1.92,0.15050000000000008,1.0783854166666667,-0.025083333333333346,-0.001730999999999261,0.9971479923806429,-0.004233437500003712,-0.013000000000000012
0.4,0.4,7,7,baseline1_hdv,1.8505,1.5085,0.3420000000000001,1.2267152800795493,-0.05700000000000005,0.003182250000000497,1.0052838222844145,0.008169375000001367,-0.023999999999999966
0.4,0.4,7,7,baseline2_matched,1.8505,1.862,-0.011500000000000066,0.9938238453276047,0.0019166666666666776,-0.0008838749999993123,0.9985422518137854,-0.002216874999994678,0.020999999999999963
0.4,0.4,7,8,baseline1_hdv,2.001,1.5565,0.4444999999999999,1.2855766141985223,-0.07408333333333328,0.0025656249999979064,1.004255680893389,0.0066918750000037885,-0.046999999999999986
0.4,0.4,7,8,baseline2_matched,2.001,1.9365,0.06449999999999978,1.0333075135553833,-0.010749999999999815,0.0009641249999998713,1.0015949867001723,0.0024506250000038143,-0.024499999999999966
0.4,0.4,7,9,baseline1_hdv,1.9235,1.5075,0.4159999999999999,1.2759535655058043,-0.06933333333333336,0.0013358750000012076,1.002220255033283,0.0035996874999997264,-0.039000000000000035
0.4,0.4,7,9,baseline2_matched,1.9235,1.8885,0.03499999999999992,1.0185332274291765,-0.005833333333333246,-0.00025799999999931433,0.9995723309743861,-0.0006231250000021671,-0.0030000000000000027
0.4,0.4,7,10,baseline1_hdv,2.1165,1.498,0.6184999999999998,1.4128838451268357,-0.1030833333333332,0.003588500000002215,1.0059653272109181,0.009357812500000673,-0.08899999999999997
0.4,0.4,7,10,baseline2_matched,2.1165,1.858,0.25849999999999973,1.1391280947255111,-0.04308333333333314,0.0007382499999999403,1.0012214393419696,0.0020071875000031714,-0.009500000000000008
0.4,0.4,7,11,baseline1_hdv,1.932,1.5335,0.39849999999999985,1.2598630583632213,-0.06641666666666679,0.00048125000000054374,1.0007982677796532,0.001452187500001756,-0.01050000000000001
0.4,0.4,7,11,baseline2_matched,1.932,1.962,-0.030000000000000027,0.9847094801223242,0.004999999999999893,-0.0004202499999976794,0.9993039560842288,-0.0010693750000019264,0.04849999999999999
0.4,0.4,7,12,baseline1_hdv,2.001,1.4905,0.5105,1.3425025159342503,-0.08508333333333329,0.003733875000000886,1.0061994444138913,0.0096537499999938,-0.10549999999999998
0.4,0.4,7,12,baseline2_matched,2.001,1.9235,0.0774999999999999,1.040291135950091,-0.012916666666666576,0.0037433750000005483,1.006215315532022,0.009406874999996928,-0.009500000000000008
0.4,0.4,7,13,baseline1_hdv,1.9605,1.499,0.4614999999999998,1.3078719146097397,-0.07691666666666663,-0.000951499999999772,0.9984244781290785,-0.0020903125000000244,-0.04199999999999998
0.4,0.4,7,13,baseline2_matched,1.9605,1.845,0.11549999999999994,1.06260162601626,-0.01924999999999999,-0.0022645000000007798,0.9962585082484845,-0.005589062500001241,-0.01599999999999996
0.4,0.4,7,14,baseline1_hdv,1.934,1.517,0.41700000000000004,1.2748846407382992,-0.06950000000000012,-6.437499999956131e-05,0.999893611021651,9.968750000344251e-05,-0.04599999999999993
0.4,0.4,7,14,baseline2_matched,1.934,1.777,0.15700000000000003,1.088351153629713,-0.02616666666666667,0.00042487500000054634,1.0007027354582458,0.001160312499999927,-0.02849999999999997
0.4,0.4,7,15,baseline1_hdv,1.9425,1.5665,0.3759999999999999,1.2400255346313438,-0.06266666666666665,-0.003177125000001002,0.9947445513256566,-0.007707812500002298,-0.05449999999999999
0.4,0.4,7,15,baseline2_matched,1.9425,1.87,0.07249999999999979,1.0387700534759357,-0.012083333333333224,-0.004705000000000181,0.9922368335025593,-0.011717187500000836,-0.02899999999999997
0.4,0.4,7,16,baseline1_hdv,1.992,1.4985,0.49350000000000005,1.3293293293293293,-0.08225000000000005,0.001866999999999508,1.003095659527194,0.004975937499999805,-0.046999999999999986
0.4,0.4,7,16,baseline2_matched,1.992,1.846,0.1459999999999999,1.0790899241603467,-0.024333333333333318,-0.00023075000000039037,0.9996187212414397,-0.0004856249999978246,-0.0010000000000000009
0.4,0.4,7,17,baseline1_hdv,1.903,1.505,0.39800000000000013,1.264451827242525,-0.06633333333333336,-0.00019099999999949713,0.9996828801127029,-0.00022875000000288637,-0.03749999999999998
0.4,0.4,7,17,baseline2_matched,1.903,1.8835,0.019500000000000073,1.010353066100345,-0.003249999999999975,-0.0030506249999987523,0.9949589403054276,-0.007614375000001505,0.010999999999999954
0.4,0.4,7,18,baseline1_hdv,1.955,1.534,0.42100000000000004,1.274445893089961,-0.07016666666666671,-0.0001087499999999908,0.9998204859383747,-8.749999999002611e-06,-0.08200000000000002
0.4,0.4,7,18,baseline2_matched,1.955,1.919,0.03600000000000003,1.0187597707139135,-0.006000000000000005,-0.002307874999997739,0.9962041607644758,-0.005747187500000361,-0.02100000000000002
0.4,0.4,7,19,baseline1_hdv,1.9875,1.493,0.49449999999999994,1.3312123241795042,-0.0824166666666667,0.00011000000000072063,1.0001824345769925,0.0005840625000004263,-0.03749999999999992
0.4,0.4,7,19,baseline2_matched,1.9875,1.8715,0.1160000000000001,1.0619823670852258,-0.019333333333333425,-0.0010461249999985656,0.998268326071989,-0.0025428124999968826,-0.011999999999999955
0.5,0.5,8,0,baseline1_hdv,1.42,1.02,0.3999999999999999,1.392156862745098,-0.06666666666666665,0.003745499999999513,1.0074605441934652,0.007690999999999892,-0.067
0.5,0.5,8,0,baseline2_matched,1.42,1.355,0.06499999999999995,1.047970479704797,-0.010833333333333361,0.0009641249999989832,1.0019098296926128,0.00196074999999718,0.034499999999999975
0.5,0.5,8,1,baseline1_hdv,1.361,1.0035,0.35749999999999993,1.3562531141006477,-0.05958333333333332,0.0036285000000001455,1.0072299527467745,0.0074357500000015175,-0.05899999999999994
0.5,0.5,8,1,baseline2_matched,1.361,1.3625,-0.0015000000000000568,0.9988990825688073,0.00024999999999997247,0.002040875000000608,1.0040537135039793,0.004081000000000667,0.04700000000000004
0.5,0.5,8,2,baseline1_hdv,1.4525,1.005,0.4475,1.4452736318407962,-0.07458333333333333,0.005399999999999405,1.0107551429873842,0.011023750000000332,-0.07850000000000001
0.5,0.5,8,2,baseline2_matched,1.4525,1.372,0.0804999999999998,1.0586734693877549,-0.013416666666666632,0.0037947499999990697,1.0075338904709594,0.0076297499999991025,0.04849999999999999
0.5,0.5,8,3,baseline1_hdv,1.344,1.0025,0.34150000000000014,1.3406483790523693,-0.056916666666666615,0.004383625000000335,1.008734465184929,0.008937999999999668,-0.07400000000000007
0.5,0.5,8,3,baseline2_matched,1.344,1.365,-0.020999999999999908,0.9846153846153847,0.0035000000000000586,0.003513125000000783,1.0069878552294433,0.007015749999999876,0.03499999999999992
0.5,0.5,8,4,baseline1_hdv,1.348,0.9865,0.36150000000000004,1.3664470349721236,-0.060250000000000026,0.0031273750000011535,1.0062293172549797,0.006435500000001593,-0.01749999999999996
0.5,0.5,8,4,baseline2_matched,1.348,1.3755,-0.027499999999999858,0.9800072700836061,0.004583333333333273,0.000719249999999616,1.0014258117016661,0.0014247499999975322,0.08699999999999997
0.5,0.5,8,5,baseline1_hdv,1.447,0.9915,0.4555,1.45940494200706,-0.07591666666666663,0.0056675000000001585,1.011290411343004,0.011562750000000177,-0.08749999999999997
0.5,0.5,8,5,baseline2_matched,1.447,1.336,0.11099999999999999,1.0830838323353293,-0.01849999999999996,0.0038586250000007816,1.0076592921364054,0.007772750000003992,0.007999999999999952
0.5,0.5,8,6,baseline1_hdv,1.383,1.0155,0.36749999999999994,1.361890694239291,-0.06125000000000003,0.002980000000000649,1.0059359179807534,0.006143749999999892,-0.05099999999999999
0.5,0.5,8,6,baseline2_matched,1.383,1.3345,0.04849999999999999,1.0363431997002623,-0.008083333333333331,0.0017490000000006667,1.0034753442309596,0.0035222500000029466,0.07350000000000001
0.5,0.5,8,7,baseline1_hdv,1.331,0.99,0.34099999999999997,1.3444444444444443,-0.05683333333333329,0.0015697500000000364,1.003124292506226,0.0033100000000030327,-0.05300000000000005
0.5,0.5,8,7,baseline2_matched,1.331,1.347,-0.016000000000000014,0.9881217520415738,0.002666666666666706,0.00045712500000050227,1.0009078111226608,0.0009062499999998863,0.06699999999999995
0.5,0.5,8,8,baseline1_hdv,1.416,0.9965,0.4194999999999999,1.4209734069242346,-0.06991666666666663,0.0012482499999995067,1.0024848800795272,0.002706249999999688,-0.08650000000000002
0.5,0.5,8,8,baseline2_matched,1.416,1.401,0.014999999999999902,1.0107066381156316,-0.0024999999999999467,-2.3624999999860563e-05,0.9999530886995892,-3.9749999999783014e-05,0.052000000000000046
0.5,0.5,8,9,baseline1_hdv,1.4545,1.02,0.4344999999999999,1.4259803921568626,-0.07241666666666657,0.0041543750000000434,1.0082741372154933,0.0085260000000007,-0.07800000000000001
0.5,0.5,8,9,baseline2_matched,1.4545,1.3755,0.07899999999999996,1.0574336604870955,-0.01316666666666666,0.0029783749999989784,1.005918073907494,0.005996249999999703,0.05199999999999999
0.5,0.5,8,10,baseline1_hdv,1.32,0.999,0.32100000000000006,1.3213213213213213,-0.05349999999999999,0.004075249999999975,1.0081230683980198,0.008311000000001068,-0.02299999999999991
0.5,0.5,8,10,baseline2_matched,1.32,1.3305,-0.010499999999999954,0.992108229988726,0.0017500000000000293,0.0019732499999993713,1.0039168066884934,0.003941249999999563,0.09200000000000003
0.5,0.5,8,11,baseline1_hdv,1.499,0.9955,0.5035000000000001,1.5057759919638374,-0.08391666666666664,0.0032271249999997753,1.006425494306604,0.006706000000001211,-0.08749999999999997
0.5,0.5,8,11,baseline2_matched,1.499,1.391,0.1080000000000001,1.0776419841840403,-0.018000000000000016,0.0016948749999993185,1.0033643833903314,0.0034437499999999677,0.055499999999999994
0.5,0.5,8,12,baseline1_hdv,1.391,0.9765,0.4145,1.4244751664106503,-0.06908333333333339,0.0028045000000004316,1.0055832444931538,0.005816250000002299,-0.0605
0.5,0.5,8,12,baseline2_matched,1.391,1.345,0.04600000000000004,1.0342007434944238,-0.0076666666666667105,9.549999999858283e-05,1.0001891031067336,0.00021400000000149078,0.050999999999999934
0.5,0.5,8,13,baseline1_hdv,1.4045,1.0275,0.377,1.3669099756690997,-0.0628333333333333,0.0023188749999997205,1.0046188450671396,0.004826249999999588,-0.05699999999999994
0.5,0.5,8,13,baseline2_matched,1.4045,1.343,0.06150000000000011,1.0457930007446017,-0.010249999999999981,0.0007866250000004849,1.0015620694876433,0.0016039999999999388,0.05149999999999999
0.5,0.5,8,14,baseline1_hdv,1.4285,0.9925,0.43600000000000005,1.439294710327456,-0.07266666666666666,0.003589999999999427,1.0071469382635916,0.007398000000000682,-0.07300000000000001
0.5,0.5,8,14,baseline2_matched,1.4285,1.356,0.07250000000000001,1.0534660766961652,-0.012083333333333335,0.0020673749999989832,1.0041032727687704,0.0041709999999988145,0.055999999999999994
0.5,0.5,8,15,baseline1_hdv,1.42,1.0095,0.41049999999999986,1.4066369489846458,-0.06841666666666668,0.0027621249999998376,1.0055026603122645,0.005729499999997945,-0.06699999999999995
0.5,0.5,8,15,baseline2_matched,1.42,1.3965,0.023499999999999854,1.0168277837450768,-0.003916666666666679,0.0013142499999999613,1.0026106970044524,0.002640249999996458,0.08200000000000002
0.5,0.5,8,16,baseline1_hdv,1.29,0.9985,0.2915,1.2919379068602903,-0.04858333333333331,0.0026060000000005523,1.0051888370314925,0.005357749999999939,-0.05249999999999999
0.5,0.5,8,16,baseline2_matched,1.29,1.3565,-0.0665,0.950976778474014,0.011083333333333334,0.001624624999999269,1.0032285012297204,0.0032159999999992195,0.05700000000000005
0.5,0.5,8,17,baseline1_hdv,1.3465,1.0035,0.34299999999999997,1.3418036870951668,-0.0571666666666667,-8.33749999997746e-05,0.9998340856690071,4.750000002440302e-06,-0.0665
0.5,0.5,8,17,baseline2_matched,1.3465,1.3155,0.03100000000000014,1.023565184340555,-0.005166666666666764,-0.0014643750000002953,0.997093913839444,-0.0029132499999995343,0.03350000000000003
0.5,0.5,8,18,baseline1_hdv,1.3795,1.001,0.37850000000000006,1.3781218781218783,-0.06308333333333338,0.0029021250000005328,1.0057819835812298,0.005993500000001317,-0.07150000000000001
0.5,0.5,8,18,baseline2_matched,1.3795,1.313,0.0665,1.0506473724295506,-0.011083333333333334,0.0008657499999996654,1.0017178878858637,0.0017647499999990934,0.04249999999999993
0.5,0.5,8,19,baseline1_hdv,1.423,1.007,0.41600000000000015,1.413108242303873,-0.06933333333333336,0.0041519999999997115,1.0082704159085987,0.008511999999998743,-0.07400000000000001
0.5,0.5,8,19,baseline2_matched,1.423,1.355,0.06800000000000006,1.0501845018450184,-0.011333333333333306,0.002712875000000281,1.0053883601687894,0.0054597500000002075,0.05099999999999999
0.6,0.6,9,0,baseline1_hdv,1.048,0.6865,0.36150000000000004,1.5265841223597962,-0.060250000000000026,0.002447874999998989,1.006095575688415,0.004230416666667347,-0.09799999999999998
0.6,0.6,9,0,baseline2_matched,1.048,0.9945,0.05349999999999999,1.0537958773252891,-0.008916666666666573,0.0009603749999990696,1.0023826521340267,0.0016229166666673622,0.0595
0.6,0.6,9,1,baseline1_hdv,1.122,0.6555,0.46650000000000014,1.7116704805491993,-0.0777500000000001,0.0031205000000009697,1.0077628505744578,0.005395208333333401,-0.14
0.6,0.6,9,1,baseline2_matched,1.122,0.995,0.1270000000000001,1.127638190954774,-0.021166666666666778,0.00206412500000136,1.0051214534717863,0.003493125000000208,0.008500000000000063
0.6,0.6,9,2,baseline1_hdv,1.036,0.671,0.365,1.5439642324888225,-0.060833333333333295,0.0018616250000009216,1.0046327374305175,0.0032547916666666454,-0.123
0.6,0.6,9,2,baseline2_matched,1.036,1.0155,0.020499999999999963,1.0201870999507632,-0.0034166666666666234,0.0009552500000009623,1.0023718327327218,0.0016006250000000222,0.07449999999999996
0.6,0.6,9,3,baseline1_hdv,1.1125,0.663,0.4495,1.6779788838612368,-0.07491666666666663,0.002621749999999534,1.0065269922279176,0.0045568749999986835,-0.15050000000000002
0.6,0.6,9,3,baseline2_matched,1.1125,1.0035,0.10899999999999999,1.1086198305929247,-0.018166666666666664,0.0020967499999994255,1.0052131618818214,0.0035399999999994325,0.034499999999999975
0.6,0.6,9,4,baseline1_hdv,0.9935,0.664,0.3295,1.4962349397590362,-0.054916666666666614,0.001978125000000941,1.0049234937298204,0.0034341666666676263,-0.10550000000000004
0.6,0.6,9,4,baseline2_matched,0.9935,0.9845,0.009000000000000008,1.0091416962925344,-0.0014999999999999458,0.0010745000000003668,1.0026683967579424,0.0017945833333331551,0.07150000000000001
0.6,0.6,9,5,baseline1_hdv,1.0575,0.6785,0.3790000000000001,1.55858511422255,-0.0631666666666667,0.0024968749999997875,1.0062114370046782,0.004319374999998904,-0.1365
0.6,0.6,9,5,baseline2_matched,1.0575,0.994,0.06350000000000011,1.0638832997987928,-0.010583333333333389,0.0016486249999999592,1.0040926225428437,0.002774166666665856,0.044999999999999984
0.6,0.6,9,6,baseline1_hdv,0.9895,0.654,0.3355,1.5129969418960245,-0.055916666666666726,0.0023045000000005422,1.0057343897599664,0.00398062499999996,-0.08499999999999996
0.6,0.6,9,6,baseline2_matched,0.9895,0.9625,0.027000000000000024,1.028051948051948,-0.0045000000000000595,0.0017362500000004388,1.004314287622282,0.0029050000000002685,0.061000000000000054
0.6,0.6,9,7,baseline1_hdv,0.9625,0.6745,0.28800000000000003,1.4269829503335805,-0.04800000000000004,0.001057749999999913,1.0026324819401844,0.0018829166666669561,-0.10849999999999993
0.6,0.6,9,7,baseline2_matched,0.9625,0.977,-0.014499999999999957,0.9851586489252815,0.0024166666666667336,0.0002751249999995431,1.0006833879898818,0.00045250000000163215,0.05500000000000005
0.6,0.6,9,8,baseline1_hdv,1.1275,0.674,0.4534999999999999,1.672848664688427,-0.07558333333333322,0.0013898749999994853,1.0034575273595225,0.0025054166666668154,-0.15199999999999997
0.6,0.6,9,8,baseline2_matched,1.1275,0.976,0.15149999999999997,1.1552254098360655,-0.025249999999999995,0.0004380000000008266,1.0010870182289626,0.0007931249999986179,0.01050000000000001
0.6,0.6,9,9,baseline1_hdv,0.9995,0.666,0.3335,1.5007507507507507,-0.05558333333333332,0.00105587500000065,1.002627703529592,0.0018987500000001711,-0.10599999999999998
0.6,0.6,9,9,baseline2_matched,0.9995,0.9775,0.02200000000000002,1.0225063938618926,-0.003666666666666596,0.0001202500000013762,1.0002985649948406,0.0002095833333338737,0.04700000000000004
0.6,0.6,9,10,baseline1_hdv,1.049,0.6785,0.37049999999999994,1.5460574797347089,-0.06174999999999997,0.0016666250000001992,1.0041461994778151,0.0029320833333323915,-0.15200000000000002
0.6,0.6,9,10,baseline2_matched,1.049,1.011,0.038000000000000034,1.0375865479723048,-0.006333333333333302,0.0011221249999992522,1.0027878258622769,0.001886041666667948,0.032999999999999974
0.6,0.6,9,11,baseline1_hdv,1.0425,0.668,0.37449999999999994,1.5606287425149699,-0.062416666666666676,0.0014990000000000836,1.0037287142714115,0.0026543749999983213,-0.127
0.6,0.6,9,11,baseline2_matched,1.0425,0.988,0.05449999999999999,1.055161943319838,-0.009083333333333332,0.0006942499999993967,1.00172347450474,0.0011797916666660413,0.02150000000000002
