requested_density,av_fraction,treatment_mode,comparison_mode,runs,pv_speed_win_rate,pv_speed_tie_rate,pv_speed_delta_valid_runs,pv_speed_delta_mean,pv_speed_delta_std,pv_speed_delta_ci_low,pv_speed_delta_ci_high,pv_speed_ratio_valid_runs,pv_speed_ratio_mean,pv_speed_ratio_std,pv_speed_ratio_ci_low,pv_speed_ratio_ci_high,priority_time_loss_delta_valid_runs,priority_time_loss_delta_mean,priority_time_loss_delta_std,priority_time_loss_delta_ci_low,priority_time_loss_delta_ci_high,background_flow_delta_valid_runs,background_flow_delta_mean,background_flow_delta_std,background_flow_delta_ci_low,background_flow_delta_ci_high,background_flow_ratio_valid_runs,background_flow_ratio_mean,background_flow_ratio_std,background_flow_ratio_ci_low,background_flow_ratio_ci_high,all_speed_delta_valid_runs,all_speed_delta_mean,all_speed_delta_std,all_speed_delta_ci_low,all_speed_delta_ci_high,priority_stopped_delta_valid_runs,priority_stopped_delta_mean,priority_stopped_delta_std,priority_stopped_delta_ci_low,priority_stopped_delta_ci_high,completed_priority_laps_delta_valid_runs,completed_priority_laps_delta_mean,completed_priority_laps_delta_std,completed_priority_laps_delta_ci_low,completed_priority_laps_delta_ci_high,priority_lap_time_delta_valid_runs,priority_lap_time_delta_mean,priority_lap_time_delta_std,priority_lap_time_delta_ci_low,priority_lap_time_delta_ci_high,pv_speed_advantage
0.05,0.95,baseline2_matched,baseline1_hdv,30,0.9666666666666667,0.0,30,0.5158166666666666,0.21105582213592508,0.43958125000000015,0.5882679166666664,30,1.0974213349041377,0.04124391697946104,1.082561167169458,1.1115562550510065,30,-0.08596944444444446,0.03517597035598752,-0.09814451388888887,-0.07295534722222223,30,-0.003261599999990065,0.0015535591514555457,-0.003818705937490407,-0.0027246106249912815,30,0.9868707760325486,0.006262980268407823,0.984554943210814,0.98906723621127,30,-0.06265291666665446,0.030510065524535793,-0.07357170624999519,-0.05210466249998318,30,-0.0020166666666666666,0.002163503438045981,-0.0027666666666666673,-0.0012333333333333335,30,0.8666666666666667,0.34574590364176044,0.7333333333333333,0.9666666666666667,30,-16.298787878787877,6.8788807988605285,-18.64484848484848,-13.761151515151516,True
0.05,0.95,graph_ppo,baseline1_hdv,30,1.0,0.0,30,0.5939833333333335,0.14733866005609805,0.5427991666666666,0.6452670833333334,30,1.1124181789308305,0.03046989180805669,1.1017855847655682,1.1234017450714442,30,-0.09899722222222222,0.024556443342683018,-0.10789458333333334,-0.09029145833333337,30,-0.008333791666657623,0.0015293960649979637,-0.008849550520824041,-0.007807057604158335,30,0.9664641829373514,0.006137187475860615,0.9643533375343246,0.9686241520476865,30,-0.16370591666664785,0.03036254333398788,-0.1740100354166512,-0.1525477645833197,30,-0.0028500000000000005,0.0019920099016510593,-0.003566666666666667,-0.002133333333333334,30,0.9,0.3051285766293646,0.7666666666666667,1.0,30,-18.8,5.1318472667584345,-20.629704545454548,-16.999984848484843,True
0.05,0.95,graph_ppo,baseline2_matched,30,0.4666666666666667,0.0,30,0.07816666666666672,0.19996863259768652,0.014931250000000031,0.1552845833333334,30,1.0146493103895458,0.03793002553175532,1.0029309873452739,1.0295325583907111,30,-0.013027777777777794,0.033328105432947765,-0.02578611111111113,-0.0025305555555555797,30,-0.005072191666667557,0.002122971535325098,-0.00577250416666827,-0.004277748645834264,30,0.9793583337510608,0.008612336814409188,0.9764995464322562,0.9825079771369407,30,-0.10105299999999341,0.042169759206702975,-0.11508000416666138,-0.08592855833333118,30,-0.0008333333333333334,0.0022412024687089574,-0.0017170833333333298,-0.0002,30,0.03333333333333333,0.18257418583505533,0.0,0.1,30,-2.50121212121212,6.459423620573423,-4.998818181818174,-0.5121212121212086,True
0.05,0.95,graph_ppo,grid_cnn_ppo,30,0.5333333333333333,0.0,30,0.016050000000000016,0.09100240144614602,-0.014783333333333341,0.048983333333333365,30,1.0028572828633877,0.015649239374552676,0.9975190938026821,1.0084799473507626,30,-0.002675000000000005,0.01516706690769101,-0.008122361111111118,0.0025056250000000113,30,-0.004199808333334131,0.0018365961997691012,-0.004841846041667583,-0.0035418823958341455,30,0.9828306204601269,0.007477013950568774,0.9801785532024464,0.9855088236779451,30,-0.08391591666667221,0.0365431684879558,-0.09673810000000506,-0.07125833541667193,30,1.6666666666666667e-05,0.0007821646944188943,-0.00025000000000000006,0.00030000000000000003,30,0.0,0.0,0.0,0.0,30,-0.45454545454545137,2.7764633855535465,-1.469696969696965,0.46666666666666395,False
0.05,0.95,graph_ppo,left_if_safe,30,0.3,0.03333333333333333,30,0.007883333333333405,0.12314546229990557,-0.023467083333333204,0.05870000000000004,30,1.0017834481074055,0.02311298093363106,0.9960597047973062,1.0110103511423587,30,-0.0013138888888889033,0.020524243716650927,-0.009811805555555539,0.003844583333333333,30,0.0013936625000000407,0.0017241687468513556,0.0007622397916666376,0.0019925972916667242,30,1.0058534315741718,0.007191535084627457,1.00320768050933,1.0082779770792107,30,0.027912666666664757,0.03406868307332285,0.015725099999996064,0.039420343749997915,30,-6.666666666666666e-05,0.0009259974429596532,-0.00043333333333333337,0.0002,30,0.03333333333333333,0.18257418583505533,0.0,0.1,30,-0.3363636363636355,4.112076896597848,-1.9879545454545482,0.6666666666666647,False
0.05,0.95,graph_ppo,node_mlp_ppo,30,0.4666666666666667,0.0,30,0.03813333333333334,0.15810962659809324,-0.013483750000000011,0.09696708333333326,30,1.0071654307861027,0.028444816406977737,0.9979711807892184,1.0178666355644812,30,-0.006355555555555559,0.026351604433015558,-0.0161032638888889,0.0021639583333333237,30,8.556666666673004e-05,0.0020866445959894894,-0.000651238333333383,0.0008337376041668932,30,1.0004014776430128,0.008656288483142103,0.997365718675132,1.0034159258294653,30,0.0019019999999951114,0.041230803189335294,-0.012558218750007719,0.016509402083328285,30,-0.00018333333333333334,0.0011779828853429573,-0.0006166666666666667,0.00021666666666666668,30,0.06666666666666667,0.2537081317024625,0.0,0.16666666666666666,30,-1.195757575757575,4.826768083318436,-3.0391666666666657,0.403030303030305,False
0.05,0.95,graph_ppo,noop,30,1.0,0.0,30,0.5859000000000002,0.1413429675744733,0.5361829166666668,0.6363833333333334,30,1.1106689489402215,0.0292723212561125,1.1002858990417306,1.1212082612700303,30,-0.09765000000000003,0.023557161262412227,-0.10601111111111111,-0.08956111111111115,30,-0.008314916666658106,0.0015634284411685023,-0.008846768958323932,-0.007753700729159257,30,0.9665387731366258,0.0062692709395767805,0.9644383450703746,0.9687925130417675,30,-0.16336883333331534,0.03108237213668792,-0.17404495416664542,-0.15212733541664825,30,-0.002783333333333334,0.001959430482587212,-0.0034833333333333335,-0.002116666666666667,30,1.0,0.0,1.0,1.0,30,-18.45090909090909,5.191293981305816,-20.350969696969692,-16.626628787878786,True
0.05,0.95,grid_cnn_ppo,baseline1_hdv,30,1.0,0.0,30,0.5779333333333333,0.15465666832526573,0.5225641666666665,0.631485,30,1.1094128495665851,0.03159289410526547,1.0983024412791886,1.1205530328959958,30,-0.09632222222222224,0.0257761113875443,-0.10529722222222222,-0.08714986111111113,30,-0.004133983333323491,0.0009934860903809887,-0.0045010561458237045,-0.003789342395823434,30,0.9833638550475972,0.003992835784523069,0.9819492323585204,0.9847233613414805,30,-0.07978999999997566,0.019562345801975186,-0.08681291874997485,-0.07308918124998626,30,-0.0028666666666666675,0.0020882814801242394,-0.003616666666666667,-0.00215,30,0.9,0.3051285766293646,0.7666666666666667,1.0,30,-18.345454545454547,5.350457215929564,-20.22152272727273,-16.439954545454547,True
0.05,0.95,grid_cnn_ppo,baseline2_matched,30,0.5,0.0,30,0.0621166666666667,0.2235662627736454,-0.010316666666666575,0.14606666666666662,30,1.0120300617944376,0.042108198807178594,0.9989004146791188,1.028169158297562,30,-0.010352777777777789,0.03726104379560759,-0.024439236111111123,0.0014806249999999947,30,-0.0008723833333334263,0.0016571328577145983,-0.0014462043750004124,-0.0002834431249997213,30,0.9964800830454447,0.006772490939653546,0.9941537245793324,0.9989383737901363,30,-0.01713708333332121,0.032594068909127,-0.028102570833321027,-0.005234268749984916,30,-0.0008500000000000001,0.0023494313325157844,-0.0017666666666666668,-0.00015000000000000001,30,0.03333333333333333,0.18257418583505533,0.0,0.1,30,-2.0466666666666686,7.166370726071188,-4.805530303030306,0.17886363636363273,False
0.05,0.95,grid_cnn_ppo,left_if_safe,30,0.43333333333333335,0.0,30,-0.00816666666666661,0.15442129639919877,-0.054900416666666674,0.05350125000000011,30,0.9991706442082668,0.028227777475898823,0.9907916551055851,1.0105240593857263,30,0.0013611111111111018,0.0257368827331998,-0.008486180555555538,0.009150208333333328,30,0.005593470833334171,0.0012627576092945263,0.005126490208334287,0.006023787500000879,30,1.023441672005398,0.005326346624233526,1.0214791656294564,1.025182245353824,30,0.11182858333333696,0.024801095035294686,0.10286718333333501,0.12026696041666955,30,-8.333333333333329e-05,0.0012531569330497176,-0.0005833333333333333,0.00030000000000000003,30,0.03333333333333333,0.18257418583505533,0.0,0.1,30,0.11818181818181586,5.018810441749489,-1.8970454545454547,1.621212121212115,False
0.05,0.95,grid_cnn_ppo,noop,30,1.0,0.0,30,0.5698500000000001,0.16162446628975538,0.5120495833333333,0.6264854166666666,30,1.1077342047953067,0.03275682955745814,1.0964135205010177,1.1192455068695686,30,-0.09497499999999999,0.026937411048292573,-0.10430020833333334,-0.08515520833333334,30,-0.0041151083333239745,0.001021489018230302,-0.004484138541655824,-0.0037676595833247453,30,0.9834393574663033,0.004103062767579136,0.9819725931486161,0.9848460464895387,30,-0.07945291666664313,0.020040497534125977,-0.08664599791664863,-0.07264119166664273,30,-0.002800000000000001,0.00204939015319192,-0.00355,-0.0020833333333333337,30,1.0,0.0,1.0,1.0,30,-17.996363636363636,5.7550035721711295,-20.04425757575758,-16.012674242424243,True
0.05,0.95,left_if_safe,baseline1_hdv,30,1.0,0.0,30,0.5861,0.1725184847667255,0.5242658333333333,0.64470375,30,1.1108351958875293,0.034738330801382875,1.0984501926199646,1.12277059583484,30,-0.09768333333333334,0.028753080794454256,-0.10733895833333336,-0.08726652777777778,30,-0.009727454166657663,0.0009894345936819675,-0.010022288645824889,-0.0093392344791572,30,0.9608529662200543,0.003968095630620811,0.9596540290131838,0.9624362999385947,30,-0.19161858333331264,0.019246749811636987,-0.19753186874997922,-0.18423175416664087,30,-0.002783333333333334,0.0017988661818573069,-0.0034333333333333342,-0.002166666666666667,30,0.8666666666666667,0.34574590364176044,0.7333333333333333,0.9666666666666667,30,-18.46363636363636,5.996670017323425,-20.443659090909094,-16.259583333333335,True
0.05,0.95,left_if_safe,baseline2_matched,30,0.6666666666666666,0.0,30,0.07028333333333331,0.2207916275950969,-0.004600416666666661,0.1524424999999999,30,1.0132211041686743,0.04103987489079623,0.9995983463371424,1.0283014669048882,30,-0.01171388888888889,0.03679860459918283,-0.02522229166666667,0.0007500694444444491,30,-0.006465854166667598,0.0017464637738728117,-0.007065083020834405,-0.0058565248958343695,30,0.9736712554704832,0.006991115049561562,0.9713125696652749,0.9762040580435801,30,-0.12896566666665818,0.03422005123999035,-0.14066973749999356,-0.11650656458332476,30,-0.0007666666666666668,0.002369829520033665,-0.0017000000000000001,-6.666666666666667e-05,30,0.0,0.2626128657194451,-0.1,0.1,30,-2.1648484848484846,7.253900291600815,-4.826772727272725,0.31219696969697086,False
0.05,0.95,left_if_safe,noop,30,1.0,0.0,30,0.5780166666666666,0.1652192108796013,0.5183833333333333,0.6341504166666668,30,1.1090758057173034,0.03326241439167788,1.0972639023585646,1.120778078847986,30,-0.09633611111111111,0.027536535146600226,-0.10557499999999999,-0.08653027777777778,30,-0.00970857916665815,0.0010051829352296854,-0.01001578510415751,-0.009322271874992547,30,0.9609265452605827,0.004026273753226736,0.9596975971184794,0.9625112556516232,30,-0.1912814999999801,0.019573438289311258,-0.19728679999998436,-0.18353466874998398,30,-0.002716666666666667,0.0017698788840956933,-0.0033666666666666667,-0.0021333333333333334,30,0.9666666666666667,0.18257418583505533,0.9,1.0,30,-18.114545454545453,5.950061294649691,-20.120015151515155,-16.010295454545457,True
0.05,0.95,node_mlp_ppo,baseline1_hdv,30,0.9666666666666667,0.0,30,0.5558500000000001,0.2019164281714521,0.480214166666667,0.6225029166666667,30,1.105222505012492,0.03955189347916242,1.0905828504477093,1.118275626719574,30,-0.09264166666666668,0.03365273802857536,-0.10375555555555555,-0.08000000000000003,30,-0.008419358333324353,0.0016889142275534604,-0.008954873124992366,-0.007778709895824031,30,0.9661154213609623,0.0067978348483603655,0.963936699799818,0.9687441209097559,30,-0.16560791666664298,0.03313034003855046,-0.17633475833330833,-0.15291597916664673,30,-0.002666666666666667,0.002210216611842461,-0.0034500000000000004,-0.0018666666666666669,30,0.8333333333333334,0.3790490217894517,0.7,0.9666666666666667,30,-17.604242424242425,6.82488520352008,-19.856393939393943,-14.999363636363638,True
0.05,0.95,node_mlp_ppo,baseline2_matched,30,0.6,0.0,30,0.04003333333333338,0.27275459265811075,-0.05531791666666658,0.13888333333333336,30,1.008323146486724,0.049759538248495,0.9914177636835876,1.0265762558250346,30,-0.006672222222222235,0.045459098776351806,-0.022905833333333344,0.008724999999999972,30,-0.005157758333334287,0.0025556314773011635,-0.006016583750000341,-0.004226922812501016,30,0.9790167772181846,0.010327564828181719,0.9755262958582918,0.9827057821481389,30,-0.10295499999998853,0.05025827957608227,-0.12014313541665413,-0.08472062916666054,30,-0.0006499999999999999,0.0025735725872935793,-0.0016166666666666666,0.00015000000000000007,30,-0.03333333333333333,0.31984191497474607,-0.16666666666666666,0.06666666666666667,30,-1.3054545454545452,8.631653095827831,-4.510666666666667,1.6373106060606066,False
0.05,0.95,node_mlp_ppo,grid_cnn_ppo,30,0.6333333333333333,0.0,30,-0.022083333333333323,0.17561566987529087,-0.09025958333333328,0.03389999999999995,30,0.9964241864975346,0.029710003276502042,0.9851811781534877,1.006033160591035,30,0.0036805555555555537,0.029269278312548493,-0.005705555555555567,0.014855555555555563,30,-0.0042853750000008605,0.0022019635876109303,-0.005001278437500746,-0.0034583138541673265,30,0.9824836926879142,0.008982775005464166,0.9795501276272379,0.9858266951459408,30,-0.08581791666666731,0.04333041624561633,-0.09985434999999754,-0.06952519583333502,30,0.0002,0.0012429109325317307,-0.0002,0.0006666666666666668,30,-0.06666666666666667,0.2537081317024625,-0.16666666666666666,0.0,30,0.7412121212121235,5.385482175052967,-0.9334090909090902,2.7854545454545474,False
0.05,0.95,node_mlp_ppo,left_if_safe,30,0.4,0.0,30,-0.030249999999999933,0.208316228033413,-0.10175291666666653,0.043967083333333296,30,0.9954434509323449,0.037063038646991786,0.9829110107580588,1.009201946694196,30,0.005041666666666655,0.03471937133890217,-0.007541666666666672,0.01684479166666665,30,0.0013080958333333106,0.0021866715531463996,0.0005346766666666693,0.0020997011458332875,30,1.005501255743578,0.009133563891421361,1.0022794465827065,1.00875356193492,30,0.026010666666669645,0.04286993859706065,0.011116741666671233,0.04167614791666725,30,0.00011666666666666668,0.0016277937964245231,-0.00046666666666666666,0.0006666666666666668,30,-0.03333333333333333,0.31984191497474607,-0.13333333333333333,0.06666666666666667,30,0.8593939393939394,6.676768284862263,-1.521212121212119,3.1691969696969706,False
0.05,0.95,node_mlp_ppo,noop,30,0.9666666666666667,0.0,30,0.5477666666666668,0.20312645684711853,0.4738495833333335,0.615585,30,1.1035243629032212,0.03979571302697253,1.0890339211048417,1.1168673122571555,30,-0.09129444444444443,0.033854409474519766,-0.10244222222222224,-0.07856659722222223,30,-0.008400483333324835,0.0016942796219080233,-0.008946673437492924,-0.007749850833323978,30,0.9661893001977722,0.006817174059842832,0.964018118320862,0.9688008953568701,30,-0.16527083333331044,0.0331613722128628,-0.17583638333330345,-0.15239801249997942,30,-0.0026000000000000003,0.0022221455925485077,-0.0033666666666666667,-0.001816666666666667,30,0.9333333333333333,0.2537081317024625,0.8333333333333334,1.0,30,-17.255151515151514,6.962467851465609,-19.59520454545454,-14.671780303030301,True
0.05,0.95,noop,baseline1_hdv,30,0.4,0.3,30,0.008083333333333265,0.07407138720382418,-0.016800416666666766,0.03530041666666661,30,1.0016403433162508,0.013991911177817278,0.9970702721976883,1.007007521932508,30,-0.0013472222222222256,0.012345231200637364,-0.005936111111111124,0.002775277777777775,30,-1.8874999999516732e-05,0.00011297692966884783,-6.570447916518867e-05,1.0954583333152365e-05,30,0.9999237718568783,0.00045546646710026116,0.9997380878998909,1.0000411574157637,30,-0.0003370833333325329,0.002311010665166838,-0.001272256249996877,0.0003159187500031146,30,-6.666666666666667e-05,0.0010806553992619586,-0.0004666666666666666,0.00030000000000000003,30,-0.1,0.30512857662936466,-0.23333333333333334,0.0,30,-0.34909090909090895,2.4597467241554485,-1.2657575757575756,0.467583333333337,False
0.05,0.95,noop,baseline2_matched,30,0.03333333333333333,0.0,30,-0.5077333333333333,0.20823551542678176,-0.5791704166666667,-0.43211333333333335,30,0.9138931985536346,0.03466663729299353,0.9020823923116031,0.9267880935407921,30,0.08462222222222221,0.034705919237796964,0.0722303472222222,0.0963973611111111,30,0.0032427249999905485,0.001551551802590939,0.002714781770823311,0.0038121884374911767,30,1.013266052728258,0.006439345959395617,1.0110748379788357,1.0155859346293816,30,0.06231583333332192,0.030468661799744213,0.052058666666660286,0.07324301041665214,30,0.0019500000000000003,0.0021023385993238332,0.0011833333333333338,0.0027000000000000006,30,-0.9666666666666667,0.18257418583505533,-1.0,-0.9,30,15.949696969696967,6.926658384187564,13.37905303030303,18.34699242424243,False
0.05,1.0,baseline2_matched,baseline1_hdv,30,0.9666666666666667,0.0,30,0.6045833333333334,0.18218274660603714,0.53689625,0.6670166666666667,30,1.1140539311295266,0.03622481339043408,1.1006273464160903,1.1260931551088804,30,-0.10076388888888888,0.03036379110100619,-0.11081944444444444,-0.08986104166666668,30,-0.005727312499990725,0.0015853704273669546,-0.0062516061458233,-0.005129949270824098,30,0.9769486550329488,0.006386605317583346,0.9748699700504531,0.9793938641955708,30,-0.1115233333333115,0.031149855186831322,-0.12180471249997724,-0.10000717916664138,30,-0.0024833333333333335,0.0021273398206783224,-0.0032333333333333333,-0.0017333333333333335,30,0.8666666666666667,0.34574590364176044,0.7333333333333333,0.9666666666666667,30,-18.94121212121212,5.987097713664179,-20.926378787878793,-16.736962121212123,True
0.05,1.0,graph_ppo,baseline1_hdv,30,1.0,0.0,30,0.6787333333333334,0.1341028769609191,0.6312995833333335,0.7253175000000001,30,1.1283570885727143,0.028476949408572042,1.118462744086923,1.1383710804000355,30,-0.11312222222222225,0.02235047949348652,-0.12094194444444448,-0.10539409722222225,30,-0.01040291249999109,0.0006387115643569761,-0.010612158437490204,-0.010160381562492202,30,0.9581352958243421,0.002539544810070296,0.9573057481822417,0.9590731913134518,30,-0.20466458333331813,0.012619044653511475,-0.20880224583332066,-0.19998398749997875,30,-0.0031500000000000005,0.0019349329490298572,-0.003833333333333334,-0.0024829166666666723,30,1.0,0.454858826147342,0.8333333333333334,1.1666666666666667,30,-21.290909090909103,4.770854088298285,-22.95033080808081,-19.647646464646463,True
0.05,1.0,graph_ppo,baseline2_matched,30,0.7,0.06666666666666667,30,0.07415,0.18878194637163276,0.02219958333333344,0.1479354166666666,30,1.0136532864683698,0.03702588111480624,1.0038183934408365,1.028302006092148,30,-0.012358333333333334,0.03146365772860547,-0.02518340277777777,-0.003805138888888898,30,-0.004675600000000366,0.0018742076384379227,-0.005363728958331892,-0.004035251770833889,30,0.9807877435684318,0.007549975665620058,0.9780321210320313,0.9833845944390068,30,-0.09314125000000661,0.03678298160382912,-0.1062993333333403,-0.08034859166667781,30,-0.0006666666666666666,0.002106366921786278,-0.0015166666666666666,-0.00016666666666666666,30,0.13333333333333333,0.34574590364176044,0.03333333333333333,0.26666666666666666,30,-2.349696969696971,6.202976912743779,-4.884469696969699,-0.6878030303030264,True
0.05,1.0,graph_ppo,grid_cnn_ppo,30,0.6666666666666666,0.03333333333333333,30,0.009416666666666629,0.01744156911901375,0.003383333333333263,0.015699999999999943,30,1.0015789980445908,0.002920902443500011,1.000561127401442,1.002615539864227,30,-0.001569444444444427,0.0029069281865022824,-0.002608333333333309,-0.0005665972222222164,30,-0.0033880708333339405,0.0012180774040096958,-0.0038166901041671907,-0.0029647738541673414,30,0.9859936182346847,0.004968367080111264,0.9842288429346544,0.9877241924555062,30,-0.06771433333333424,0.024351020343745918,-0.07645455208333085,-0.05926084374999849,30,-6.666666666666667e-05,0.00025370813170246247,-0.00016666666666666666,0.0,30,0.1,0.30512857662936466,0.0,0.23333333333333334,30,-0.28787878787879134,0.5198172143688053,-0.4717171717171766,-0.10909090909091122,True
0.05,1.0,graph_ppo,left_if_safe,30,0.3333333333333333,0.5333333333333333,30,0.008016666666666665,0.017199380167928057,0.0023833333333334334,0.014583333333333275,30,1.0013461202104246,0.002889516041252785,1.000417995011628,1.0024243489935387,30,-0.001336111111111112,0.0028665633613213404,-0.002422222222222211,-0.0004166666666666798,30,1.6974999999902485e-05,0.000517634277306899,-0.00016099802083335317,0.00020555531249989183,30,1.0000723719284468,0.0021741529653726923,0.9993245076974236,1.000867474705324,30,0.00037958333333335166,0.010302614961064552,-0.00312036250000196,0.00406602083333296,30,-3.3333333333333335e-05,0.00018257418583505534,-0.0001,0.0,30,0.03333333333333333,0.18257418583505533,0.0,0.1,30,-0.24747474747474976,0.5258934947178425,-0.44848484848484993,-0.07575757575757408,True
0.05,1.0,graph_ppo,node_mlp_ppo,30,0.6,0.03333333333333333,30,0.007833333333333284,0.016544784225171184,0.0021829166666666425,0.01373416666666671,30,1.0013136933957556,0.002770659108660236,1.0003581772143502,1.0023082331258146,30,-0.0013055555555555524,0.002757464037528532,-0.0023055555555555533,-0.00035555555555556045,30,-0.0003936500000000861,0.0011223168906408087,-0.0007912965624998038,-9.279375000017916e-06,30,0.9983636866976979,0.004690160998182726,0.9966836507420281,0.9999876965683883,30,-0.007833833333338654,0.022435571862537453,-0.0158455062500055,1.1799999997364671e-05,30,-1.6666666666666667e-05,9.128709291752767e-05,-5e-05,0.0,30,0.1,0.30512857662936466,0.0,0.23333333333333334,30,-0.23939393939394146,0.5115647462425285,-0.4232323232323277,-0.06969696969696976,True
0.05,1.0,graph_ppo,noop,30,1.0,0.0,30,0.6691333333333334,0.125886233076381,0.6251333333333334,0.7135999999999998,30,1.1262542167715037,0.026884268280017557,1.1170426107874158,1.1358290891689797,30,-0.11152222222222224,0.020981038846063515,-0.11892229166666668,-0.10422222222222222,30,-0.010381649999991615,0.0006631127342104218,-0.010594372291657508,-0.010138057083326829,30,0.9582178730372647,0.0026301135409257325,0.9573621723090552,0.9591808769244946,30,-0.204287333333318,0.013133661147746006,-0.20856070624998163,-0.19942707916664795,30,-0.003083333333333334,0.0018526929762828527,-0.0037500000000000007,-0.002433333333333334,30,1.1,0.3051285766293647,1.0,1.2333333333333334,30,-20.90181818181819,4.7334625499309455,-22.585813131313135,-19.282575757575763,True
0.05,1.0,grid_cnn_ppo,baseline1_hdv,30,1.0,0.0,30,0.6693166666666668,0.12901346383449566,0.6237162500000001,0.71498375,30,1.1265594610223695,0.027446750629529636,1.1169188716613023,1.136214535545971,30,-0.11155277777777779,0.021502243972415958,-0.11906986111111115,-0.10404715277777778,30,-0.007014841666657151,0.0014240732376296563,-0.007517881562490436,-0.00651699708332392,30,0.9717708762665177,0.005721405419271042,0.9697824898071302,0.9737961351941131,30,-0.1369502499999839,0.02837771393181702,-0.1471362687499836,-0.12686497499998178,30,-0.0030833333333333338,0.001974332420274541,-0.003783333333333334,-0.002383333333333334,30,0.9,0.3051285766293646,0.7666666666666667,1.0,30,-21.003030303030304,4.5970763587069,-22.60545454545455,-19.424530303030302,True
0.05,1.0,grid_cnn_ppo,baseline2_matched,30,0.5,0.03333333333333333,30,0.06473333333333336,0.19000624914103137,0.013449583333333404,0.14123375000000002,30,1.0120673309755235,0.03724156377655323,1.0021760430837205,1.027437988282326,30,-0.010788888888888907,0.031667708190171895,-0.023775277777777812,-0.002222083333333354,30,-0.0012875291666664263,0.0024869817099279147,-0.0021801882291659818,-0.0004543051041661015,30,0.9947541413348606,0.010142196978808003,0.9910232100287983,0.9981251991517374,30,-0.025426916666672385,0.049055881153277345,-0.043330537500007614,-0.008729275000008184,30,-0.0006000000000000001,0.0021431526889785202,-0.0014666666666666667,-6.666666666666667e-05,30,0.03333333333333333,0.18257418583505533,0.0,0.1,30,-2.0618181818181798,6.240361915979334,-4.679545454545456,-0.4030303030303003,True
0.05,1.0,grid_cnn_ppo,left_if_safe,30,0.43333333333333335,0.0,30,-0.0013999999999999642,0.025979235740398062,-0.01021708333333338,0.007900000000000004,30,0.9997767161698567,0.004347716882565641,0.9982664695287082,1.0013072674598715,30,0.00023333333333331504,0.004329872623399671,-0.0013361111111111492,0.0017277777777777506,30,0.0034050458333338427,0.0014477024159003675,0.0028996039583338066,0.003911093333333916,30,1.0143065711243568,0.00608884802405163,1.0121672107841342,1.0164173349753132,30,0.06809391666666759,0.028901615265405498,0.057712254166664236,0.07811670833333534,30,3.3333333333333335e-05,0.00031984191497474605,-6.666666666666667e-05,0.00016666666666666666,30,-0.06666666666666667,0.2537081317024625,-0.16666666666666666,0.0,30,0.04040404040404155,0.7851142452916497,-0.2393939393939424,0.3111111111111162,False
0.05,1.0,grid_cnn_ppo,noop,30,1.0,0.0,30,0.6597166666666667,0.12446788003705835,0.6162491666666665,0.70428375,30,1.1244763797671797,0.026513596361469972,1.1152226423115834,1.13382619522703,30,-0.1099527777777778,0.02074464667284308,-0.11728333333333336,-0.10260256944444446,30,-0.006993579166657676,0.001451435502073973,-0.007498956666657077,-0.0064812436458257005,30,0.9718549990992786,0.005828163695102765,0.9697977812297133,0.9738737043515284,30,-0.13657299999998376,0.028960769640837034,-0.14669251041664566,-0.12642993333331276,30,-0.0030166666666666675,0.0018638268628584159,-0.0037000000000000006,-0.0023833333333333337,30,1.0,0.0,1.0,1.0,30,-20.613939393939397,4.675459195125701,-22.287886363636368,-18.97512878787879,True
0.05,1.0,left_if_safe,baseline1_hdv,30,1.0,0.0,30,0.6707166666666667,0.13242516971751503,0.6246462500000001,0.7177345833333333,30,1.1268367537486508,0.02811425606702838,1.1171378407351698,1.1369144485474574,30,-0.1117861111111111,0.022070861619585845,-0.1194363194444445,-0.10399166666666669,30,-0.010419887499990994,0.00042198752502954043,-0.010557292916657265,-0.010258504791658617,30,0.9580662967082848,0.0016648043962335676,0.95752474181858,0.9586739862544351,30,-0.20504416666665148,0.008333004729161693,-0.2077613854166543,-0.20196235208331487,30,-0.0031166666666666678,0.001928387450933951,-0.0038166666666666674,-0.002466666666666667,30,0.9666666666666667,0.41384099339733366,0.8333333333333334,1.1,30,-21.043434343434345,4.7337858257187,-22.705512626262628,-19.37965909090909,True
0.05,1.0,left_if_safe,baseline2_matched,30,0.6333333333333333,0.03333333333333333,30,0.06613333333333334,0.18465041216483563,0.016049583333333325,0.14248625000000004,30,1.0122713624049675,0.036244771634719966,1.002806762447157,1.026711546192216,30,-0.011022222222222221,0.030775068694139276,-0.023519513888888878,-0.0025971527777777638,30,-0.004692575000000269,0.001639236879130541,-0.005308892083332986,-0.004145070729167302,30,0.9807121988215121,0.006567366328062422,0.9782143273687692,0.9828887639153596,30,-0.09352083333333996,0.03205021728725831,-0.10556257500000206,-0.0827901500000099,30,-0.0006333333333333333,0.0020924055341974774,-0.0014666666666666667,-0.00015000000000000001,30,0.1,0.30512857662936466,0.0,0.23333333333333334,30,-2.1022222222222213,6.086718195830061,-4.552196969696968,-0.47469696969696873,True
