requested_density,effective_density_mean,av_fraction,mode,model_preset,runs,flow_all_valid_runs,flow_all_mean,flow_all_std,flow_all_sem,flow_all_ci95_low,flow_all_ci95_high,flow_background_valid_runs,flow_background_mean,flow_background_std,flow_background_sem,flow_background_ci95_low,flow_background_ci95_high,mean_speed_all_valid_runs,mean_speed_all_mean,mean_speed_all_std,mean_speed_all_sem,mean_speed_all_ci95_low,mean_speed_all_ci95_high,mean_speed_background_valid_runs,mean_speed_background_mean,mean_speed_background_std,mean_speed_background_sem,mean_speed_background_ci95_low,mean_speed_background_ci95_high,mean_speed_priority_valid_runs,mean_speed_priority_mean,mean_speed_priority_std,mean_speed_priority_sem,mean_speed_priority_ci95_low,mean_speed_priority_ci95_high,mean_priority_time_loss_valid_runs,mean_priority_time_loss_mean,mean_priority_time_loss_std,mean_priority_time_loss_sem,mean_priority_time_loss_ci95_low,mean_priority_time_loss_ci95_high,stopped_fraction_all_valid_runs,stopped_fraction_all_mean,stopped_fraction_all_std,stopped_fraction_all_sem,stopped_fraction_all_ci95_low,stopped_fraction_all_ci95_high,stopped_fraction_priority_valid_runs,stopped_fraction_priority_mean,stopped_fraction_priority_std,stopped_fraction_priority_sem,stopped_fraction_priority_ci95_low,stopped_fraction_priority_ci95_high,lane_change_rate_all_valid_runs,lane_change_rate_all_mean,lane_change_rate_all_std,lane_change_rate_all_sem,lane_change_rate_all_ci95_low,lane_change_rate_all_ci95_high,rule_requests_valid_runs,rule_requests_mean,rule_requests_std,rule_requests_sem,rule_requests_ci95_low,rule_requests_ci95_high,rule_applied_valid_runs,rule_applied_mean,rule_applied_std,rule_applied_sem,rule_applied_ci95_low,rule_applied_ci95_high,rule_rejected_valid_runs,rule_rejected_mean,rule_rejected_std,rule_rejected_sem,rule_rejected_ci95_low,rule_rejected_ci95_high,active_av_count_mean_valid_runs,active_av_count_mean_mean,active_av_count_mean_std,active_av_count_mean_sem,active_av_count_mean_ci95_low,active_av_count_mean_ci95_high,policy_left_requests_valid_runs,policy_left_requests_mean,policy_left_requests_std,policy_left_requests_sem,policy_left_requests_ci95_low,policy_left_requests_ci95_high,policy_right_requests_valid_runs,policy_right_requests_mean,policy_right_requests_std,policy_right_requests_sem,policy_right_requests_ci95_low,policy_right_requests_ci95_high,policy_stay_actions_valid_runs,policy_stay_actions_mean,policy_stay_actions_std,policy_stay_actions_sem,policy_stay_actions_ci95_low,policy_stay_actions_ci95_high,completed_priority_laps_valid_runs,completed_priority_laps_mean,completed_priority_laps_std,completed_priority_laps_sem,completed_priority_laps_ci95_low,completed_priority_laps_ci95_high,mean_priority_lap_time_valid_runs,mean_priority_lap_time_mean,mean_priority_lap_time_std,mean_priority_lap_time_sem,mean_priority_lap_time_ci95_low,mean_priority_lap_time_ci95_high
0.7,0.7,1.0,node_mlp_ppo,node-mlp-matched,30,30,0.3011215250000002,0.006848219608516202,0.0012503081194445071,0.298670921085889,0.30357212891411145,30,0.3007598041666669,0.00677763187846956,0.0012374206221012968,0.2983344597473484,0.30318514858598544,30,0.43017360714285735,0.0097831708693087,0.0017861544563492668,0.4266727444084128,0.4336744698773019,30,0.4298103667976649,0.009685790465836846,0.001768375308469104,0.4263443511930654,0.43327638240226435,30,1.4468833333333333,0.2984663870445084,0.05449225761378164,1.3400785084103213,1.5536881582563453,30,0.7588527777777777,0.04974439784075141,0.009082042935630275,0.7410519736239424,0.776653581931613,30,0.7035035535714281,0.006946320722748557,0.001268218850504991,0.7010178446244384,0.7059892625184179,30,0.3754,0.12430658705879949,0.02269517392619475,0.3309174591046583,0.4198825408953417,30,0.01142892261904762,0.00044946397987109034,8.206052018714803e-05,0.011268083999480809,0.01158976123861443,30,5293.8,292.15824715265245,53.340554108892405,5189.252513946571,5398.34748605343,30,5293.8,292.15824715265245,53.340554108892405,5189.252513946571,5398.34748605343,30,0.0,0.0,0.0,0.0,0.0,30,109.14066666666666,7.527850679348967,1.374391208870006,106.44685989728146,111.83447343605187,30,0.0,0.0,0.0,0.0,0.0,30,5293.8,292.15824715265245,53.340554108892405,5189.252513946571,5398.34748605343,30,212987.53333333333,15053.684229389193,2748.414141998745,207600.64161501577,218374.42505165088,30,2.466666666666667,0.8193072487266861,0.14958435388503394,2.1734813330520004,2.759852000281333,28,664.6904761904761,64.33331277242866,12.157853329484391,640.8610836646867,688.5198687162656
0.7,0.7,1.0,grid_cnn_ppo,grid-cnn-matched,30,30,0.30301126250000016,0.0011103724878615145,0.00020272535294496092,0.302613920808228,0.3034086041917723,30,0.3026739250000002,0.001037663954432116,0.0001894506516508276,0.3023026017227646,0.3030452482772358,30,0.4328732321428575,0.0015862464112306764,0.00028960764706421915,0.43230560115461164,0.43344086313110336,30,0.4325458020721677,0.0014829066872915546,0.00027074048110161466,0.43201515072920854,0.43307645341512685,30,1.34935,0.3028656852069281,0.055295455894031065,1.2409709064476993,1.4577290935523008,30,0.7751083333333334,0.05047761420115467,0.009215909315671844,0.7570451510746166,0.7931715155920502,30,0.7066833273809517,0.0033126596941720926,0.0006048061466120733,0.7054979073335921,0.7078687474283114,30,0.418,0.12465905225993347,0.02275952497332697,0.3733913310522791,0.46260866894772085,30,0.011453107142857142,0.00020480349226355924,3.739183085619539e-05,0.011379819154378999,0.011526395131335285,30,4956.933333333333,345.4393437781589,63.06830694569316,4833.319451719774,5080.547214946892,30,4951.266666666666,344.86778409376996,62.96395490165971,4827.857315059413,5074.67601827392,30,5.666666666666667,3.4072269373052992,0.6220716840337842,4.44740616596045,6.885927167372884,30,111.16556666666666,3.1038565881078073,0.5666840895225557,110.05486585120245,112.27626748213088,30,15.933333333333334,5.638129631990243,1.029376927193119,13.91575455603482,17.950912110631847,30,4941.0,343.3760379646138,62.691600566656426,4818.124462889354,5063.875537110646,30,217374.2,5985.657549797539,1092.8265538417381,215232.2599544702,219516.1400455298,30,2.033333333333333,0.6149478998583782,0.11227361214762055,1.813277053523997,2.2533896131426694,29,743.551724137931,246.32494469675152,45.74139390690687,653.8985920803935,833.2048561954686
0.75,0.75,0.9,baseline1_hdv,,30,30,0.25126830833333325,7.073598415247114e-05,1.2914564715878798e-05,0.2512429957864901,0.25129362088017637,30,0.25118536666666663,7.052445110752309e-05,1.2875944242420196e-05,0.2511601298159515,0.2512106035173818,30,0.3350244111111104,9.431464553668513e-05,1.7219419621182127e-05,0.3349906610486529,0.33505816117356796,30,0.33502549738801857,9.406395612894243e-05,1.7173650206666032e-05,0.3349918370336135,0.3350591577424236,30,0.33176666666666665,0.01048211393964395,0.001913763418360779,0.32801569036667955,0.33551764296665376,30,0.9447055555555556,0.0017470189899406632,0.0003189605697267974,0.944080392838891,0.9453307182722201,30,0.7624365944444434,0.0025485834130330957,0.0004653055416672441,0.7615245955827756,0.7633485933061113,30,0.7634000000000001,0.0053729847866192055,0.0009809683229211402,0.7614773020870746,0.7653226979129255,30,0.008020288888888888,0.00010922099581090586,1.994093438627013e-05,0.0079812046574918,0.008059373120285977,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,0,,,,,,0,,,,,,0,,,,,,30,0.0,0.0,0.0,0.0,0.0,0,,,,,
0.75,0.75,0.9,baseline2_matched,,30,30,0.2517693499999998,0.0001376231086812565,2.512642701956975e-05,0.2517201022030414,0.25181859779695814,30,0.25162432083333314,0.00013498207369541296,2.4644242207267467e-05,0.2515760181186069,0.25167262354805936,30,0.3356924666666662,0.0001834974782419122,3.350190269280291e-05,0.3356268029373883,0.3357581303959441,30,0.3356109647660335,0.0001800361102971814,3.286994625841812e-05,0.33554653967136705,0.3356753898607,30,0.5801166666666667,0.023858665502081832,0.004355976429153513,0.5715789528655258,0.5886543804678076,30,0.9033138888888889,0.003976444250346973,0.0007259960715255857,0.9018909365886987,0.904736841189079,30,0.7619538222222213,0.003085656315344606,0.0005633611895408383,0.7608496342907213,0.7630580101537213,30,0.5984166666666667,0.016593041402603266,0.0030294610246076564,0.5924789230584357,0.6043544102748977,30,0.008575261111111112,0.00019199498957449734,3.50533289059738e-05,0.008506556586455404,0.008643965635766821,30,1795.7666666666667,200.35445888575154,36.579552209489165,1724.070744336068,1867.4625889972654,30,1795.7666666666667,200.35445888575154,36.579552209489165,1724.070744336068,1867.4625889972654,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,0,,,,,,0,,,,,,0,,,,,,30,1.0,0.0,0.0,1.0,1.0,30,1715.3666666666666,81.4084988079311,14.863090389912095,1686.2350095024387,1744.4983238308944
0.75,0.75,0.9,noop,,30,30,0.25124289166666663,5.7179435631994524e-05,1.0439488907019354e-05,0.2512224302684089,0.25126335306492437,30,0.2511587916666666,5.700193143026734e-05,1.0407081221906712e-05,0.25113839378747166,0.25117918954586155,30,0.33499052222222175,7.623924750928054e-05,1.3919318542684167e-05,0.3349632403578781,0.3350178040865654,30,0.33499005223963574,7.602791787968787e-05,1.3880735207618463e-05,0.3349628459986288,0.3350172584806427,30,0.33640000000000003,0.007039788398073841,0.0012852836352294002,0.3338808440749504,0.3389191559250497,30,0.9439333333333334,0.0011732980663456422,0.00021421393920490042,0.9435134740124917,0.944353192654175,30,0.7626829166666657,0.00250031088976915,0.0004564922250341254,0.7617881919055988,0.7635776414277325,30,0.7699,0.006050648298123618,0.001104692186804183,0.7677348033138638,0.7720651966861363,30,0.00774955,0.00011580646881064469,2.1143271757536187e-05,0.007708109187355229,0.007790990812644771,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,30,110.57011666666668,2.2923944216027508,0.41853204513694486,109.74979385819826,111.3904394751351,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,30,221140.23333333334,4584.788843205498,837.0640902738891,219499.58771639652,222780.87895027015,30,0.0,0.0,0.0,0.0,0.0,0,,,,,
0.75,0.75,0.9,left_if_safe,,30,30,0.24959983333333327,0.003340396808249845,0.000609870227632233,0.2484044876871741,0.25079517897949244,30,0.24950253333333325,0.0032872229298368293,0.0006001620500732845,0.24832621571518962,0.2506788509514769,30,0.33279977777777753,0.004453862410999711,0.000813160303509629,0.33120598358289866,0.3343935719726564,30,0.3327809714349231,0.004384425381576432,0.000800482894395869,0.33121202496190716,0.334349917907939,30,0.3892,0.21613049219203756,0.03945984864609105,0.3118586966536615,0.4665413033463385,30,0.9351333333333333,0.036021748698672924,0.006576641441015174,0.9222431161089435,0.948023550557723,30,0.7580870555555547,0.004294345263485084,0.0007840365901754156,0.7565503438388108,0.7596237672722985,30,0.7447,0.13601119375840434,0.024832132964894636,0.6960290193888066,0.7933709806111935,30,0.008203066666666666,0.0002047609231083507,3.73840588273415e-05,0.008129793911365077,0.008276339421968256,30,2617.8,630.6266943178086,115.13615528092625,2392.1331356493847,2843.4668643506157,30,2617.8,630.6266943178086,115.13615528092625,2392.1331356493847,2843.4668643506157,30,0.0,0.0,0.0,0.0,0.0,30,79.74501666666667,10.050014969523364,1.8348733006908469,76.14866499731261,83.34136833602074,30,2617.8,630.6266943178086,115.13615528092625,2392.1331356493847,2843.4668643506157,30,0.0,0.0,0.0,0.0,0.0,30,156872.23333333334,19506.65369362435,3561.411416479841,149891.86695703285,163852.59970963383,30,0.4666666666666667,0.5074162634049248,0.09264111117062016,0.28509008877225117,0.6482432445610822,14,1796.5714285714287,118.84942916643232,31.763846039603415,1734.314290333806,1858.8285668090514
0.75,0.75,0.9,graph_ppo,edge-graph,30,30,0.25001032916666666,0.003266435241009566,0.0005963667547102543,0.24884145032743457,0.25117920800589877,30,0.2499063791666666,0.003216555135739543,0.0005872599351012131,0.24875534969386823,0.25105740863946496,30,0.3333471055555553,0.004355246988012632,0.0007951556729469834,0.3317886004365792,0.3349056106745314,30,0.33331961209292,0.00429017023773236,0.0007832743382477716,0.3317843943899544,0.3348548297958856,30,0.4158,0.20296503011178024,0.037056175125645775,0.34316989675373427,0.48843010324626573,30,0.9307,0.03382750501863004,0.0061760291876076295,0.918594982792289,0.9428050172077109,30,0.7586930388888882,0.003921046296922533,0.0007158818352821901,0.7572899104917351,0.7600961672860412,30,0.7277166666666666,0.12795841750035594,0.023361903895869587,0.6819273350307622,0.7735059983025709,30,0.008227511111111111,0.00018012811497187378,3.288674393699311e-05,0.008163053092994605,0.008291969129227618,30,2495.633333333333,609.2803263621386,111.23885953088427,2277.6051686528,2713.6614980138665,30,2495.633333333333,609.2803263621386,111.23885953088427,2277.6051686528,2713.6614980138665,30,0.0,0.0,0.0,0.0,0.0,30,77.64720000000001,8.792414341841535,1.6052678899861825,74.5008749356271,80.79352506437293,30,2495.633333333333,609.2803263621386,111.23885953088427,2277.6051686528,2713.6614980138665,30,0.0,0.0,0.0,0.0,0.0,30,152798.76666666666,17025.553645731412,3108.4265952604715,146706.25053995615,158891.28279337718,30,0.5333333333333333,0.5074162634049248,0.09264111117062016,0.3517567554389178,0.7149099112277488,16,1829.875,117.82578948034538,29.456447370086345,1772.1403631546307,1887.6096368453693
0.75,0.75,0.9,node_mlp_ppo,node-mlp-matched,30,30,0.25059967083333334,0.0025329353570806624,0.00046244861059182717,0.24969327155657337,0.25150607011009335,30,0.2504889291666667,0.0024928887726586688,0.00045513713804550687,0.24959686037609752,0.2513809979572359,30,0.33413289444444416,0.0033772471427743127,0.0006165981474557872,0.3329243620754308,0.3353414268134575,30,0.3340966044236969,0.0033249600168841716,0.0006070518680167396,0.33290678276238406,0.3352864260850097,30,0.4429666666666667,0.16492511013797442,0.030111067707197518,0.38394897396055955,0.5019843593727739,30,0.9261722222222222,0.027487518356329073,0.00501851128453292,0.9163359401045377,0.9360085043399067,30,0.758584477777777,0.00423313150001516,0.0007728605371479945,0.7570696711249669,0.7600992844305872,30,0.7099,0.10280777174433109,0.018770045223737458,0.6731107113614746,0.7466892886385254,30,0.00818965,0.00017468484128265488,3.1892942674906585e-05,0.008127139832357183,0.008252160167642816,30,2444.6666666666665,466.01867162040895,85.08297955503019,2277.9040267388073,2611.4293065945258,30,2444.6666666666665,466.01867162040895,85.08297955503019,2277.9040267388073,2611.4293065945258,30,0.0,0.0,0.0,0.0,0.0,30,76.51039999999999,8.77116179580994,1.601387723697542,73.37168006155281,79.64911993844717,30,0.0,0.0,0.0,0.0,0.0,30,2444.6666666666665,466.01867162040895,85.08297955503019,2277.9040267388073,2611.4293065945258,30,150576.13333333333,17143.314146122495,3129.926622742902,144441.47715275723,156710.78951390943,30,0.4,0.49827287912243984,0.09097176522946841,0.22169534015024195,0.5783046598497581,12,1800.6666666666667,133.7122645719894,38.599405972296275,1725.011830960966,1876.3215023723674
0.75,0.75,0.9,grid_cnn_ppo,grid-cnn-matched,30,30,0.25104911249999984,0.0014133704078759487,0.00025804495150131147,0.25054334439505727,0.2515548806049424,30,0.2509365083333332,0.0013731437128639166,0.0002507005954106546,0.2504451351663283,0.25142788150033807,30,0.3347321499999996,0.00188449387716807,0.00034405993533510724,0.3340577925267428,0.33540650747325645,30,0.3346935756363235,0.0018314687734099207,0.0003343789201876438,0.3340381929527557,0.3353489583198913,30,0.45041666666666663,0.16769333069898618,0.030616473322336097,0.3904083789548879,0.5104249543784454,30,0.9249305555555555,0.027948888449831025,0.005102745553722682,0.914929174270259,0.934931936840852,30,0.7604729444444437,0.005437010936535814,0.0009926578451143182,0.7585273350680196,0.7624185538208678,30,0.7063,0.10154730509675672,0.018539916551784327,0.6699617635585028,0.7426382364414973,30,0.008290222222222221,0.00018635499089347392,3.402361073867516e-05,0.008223535945174418,0.008356908499270024,30,2364.5666666666666,349.6565490575725,63.83825976608139,2239.443677525147,2489.689655808186,30,2332.0333333333333,361.93602819524216,66.08017567211998,2202.516189015978,2461.5504776506887,30,32.53333333333333,25.7571327025636,4.702587532616028,23.31626176940592,41.750404897260744,30,79.0785,11.538292369772263,2.1065943353380026,74.94957510273753,83.20742489726248,30,70.93333333333334,45.24868703245343,8.261242195055413,54.74129863102473,87.12536803564194,30,2293.633333333333,379.2973070382082,69.24989702192988,2157.9035351703506,2429.363131496316,30,155792.43333333332,22756.565203040416,4154.761364347455,147649.10105921232,163935.76560745432,30,0.6,0.49827287912243984,0.09097176522946841,0.4216953401502419,0.778304659849758,18,1795.8333333333333,121.34600504827701,28.60152767984457,1739.774339080838,1851.8923275858285
0.75,0.75,0.95,baseline1_hdv,,30,30,0.25126830833333325,7.073598415247114e-05,1.2914564715878798e-05,0.2512429957864901,0.25129362088017637,30,0.25118536666666663,7.052445110752309e-05,1.2875944242420196e-05,0.2511601298159515,0.2512106035173818,30,0.3350244111111104,9.431464553668513e-05,1.7219419621182127e-05,0.3349906610486529,0.33505816117356796,30,0.33502549738801857,9.406395612894243e-05,1.7173650206666032e-05,0.3349918370336135,0.3350591577424236,30,0.33176666666666665,0.01048211393964395,0.001913763418360779,0.32801569036667955,0.33551764296665376,30,0.9447055555555556,0.0017470189899406632,0.0003189605697267974,0.944080392838891,0.9453307182722201,30,0.7624365944444434,0.0025485834130330957,0.0004653055416672441,0.7615245955827756,0.7633485933061113,30,0.7634000000000001,0.0053729847866192055,0.0009809683229211402,0.7614773020870746,0.7653226979129255,30,0.008020288888888888,0.00010922099581090586,1.994093438627013e-05,0.0079812046574918,0.008059373120285977,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,0,,,,,,0,,,,,,0,,,,,,30,0.0,0.0,0.0,0.0,0.0,0,,,,,
0.75,0.75,0.95,baseline2_matched,,30,30,0.2517575416666665,0.0001426197218393308,2.6038679598837885e-05,0.25170650585465276,0.2518085774786802,30,0.25160746666666656,0.0001391395856025451,2.540329655881166e-05,0.2515576762054113,0.2516572571279218,30,0.3356767222222217,0.00019015962911889076,3.471823946507757e-05,0.3356086744728702,0.33574476997157326,30,0.33558848505057276,0.00018558130790585382,3.3882356197115984e-05,0.3355220756324264,0.3356548944687191,30,0.6003000000000001,0.025626494910137642,0.004678736444024571,0.5911296765697119,0.6094703234302882,30,0.89995,0.004271082485022948,0.0007797894073374298,0.8984216127616187,0.9014783872383814,30,0.7619860611111098,0.0023464257996994326,0.0004283967800024926,0.7611464034223049,0.7628257187999147,30,0.5872166666666666,0.020909774703734122,0.0038175850925286936,0.5797341998853104,0.5946991334480228,30,0.008581150000000001,0.00015379628605842195,2.8079231711571663e-05,0.008526114705845321,0.00863618529415468,30,1897.6,267.17701738864,48.77962642356938,1801.991932209804,1993.2080677901959,30,1897.6,267.17701738864,48.77962642356938,1801.991932209804,1993.2080677901959,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,0,,,,,,0,,,,,,0,,,,,,30,1.0,0.0,0.0,1.0,1.0,30,1653.7333333333333,88.59786458597861,16.17568299350953,1622.0289946660546,1685.437672000612
0.75,0.75,0.95,noop,,30,30,0.25123535833333327,7.009428481957339e-05,1.2797406982624091e-05,0.25121027541564733,0.2512604412510192,30,0.2511514333333333,6.943745428419188e-05,1.267748668239521e-05,0.2511265854594358,0.2511762812072308,30,0.33498047777777723,9.345904642604229e-05,1.7063209310155314e-05,0.33494703388752933,0.3350139216680251,30,0.3349802378570637,9.261414376013542e-05,1.6908951893817497e-05,0.33494709631135183,0.3350133794027756,30,0.3357,0.008641918688618262,0.0015777912686272286,0.3326075291134906,0.3387924708865094,30,0.9440500000000001,0.0014403197814363746,0.000262965211437871,0.9435345881855818,0.9445654118144183,30,0.7619489777777771,0.002854425737460736,0.0005211444550435214,0.7609275346458918,0.7629704209096625,30,0.7715833333333334,0.00561107791803846,0.0010244379825429294,0.7695754348875492,0.7735912317791176,30,0.007739472222222222,0.00014168433347132382,2.586790182910943e-05,0.007688771134637167,0.007790173309807277,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,30,116.71708333333332,2.001519233686274,0.36542574452347537,116.00084887406732,117.43331779259933,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,30,233434.16666666666,4003.0384673725493,730.8514890469511,232001.69774813464,234866.63558519867,30,0.0,0.0,0.0,0.0,0.0,0,,,,,
0.75,0.75,0.95,left_if_safe,,30,30,0.24961737916666668,0.00418150583600626,0.0007634350235733755,0.24812104652046285,0.2511137118128705,30,0.24948272916666664,0.004111396231723077,0.0007506348196521554,0.2480114849201484,0.25095397341318487,30,0.33282317222222196,0.005575341114674918,0.0010179133647644832,0.3308280620272836,0.33481828241716033,30,0.33275455707458046,0.005483689538810639,0.0010011801529205627,0.3307922439748562,0.33471687017430474,30,0.5386000000000001,0.28674809923309535,0.05235280075723205,0.43598851051582527,0.641211489484175,30,0.9102333333333333,0.047791349872182566,0.008725466792872009,0.8931314184193042,0.9273352482473625,30,0.7569863222222215,0.0025098595883288857,0.00045823557089945356,0.7560881805032585,0.7578844639411845,30,0.6706833333333333,0.16980346059455048,0.03100172857002496,0.6099199453360844,0.7314467213305822,30,0.008279894444444444,0.00016787420876379885,3.064949698775469e-05,0.008219821430348445,0.008339967458540444,30,3174.4,483.6329899474572,88.29889938263051,3001.3341572100444,3347.465842789956,30,3174.4,483.6329899474572,88.29889938263051,3001.3341572100444,3347.465842789956,30,0.0,0.0,0.0,0.0,0.0,30,92.38788333333333,4.793900394724554,0.875242461541186,90.67240810871262,94.10335855795405,30,3174.4,483.6329899474572,88.29889938263051,3001.3341572100444,3347.465842789956,30,0.0,0.0,0.0,0.0,0.0,30,181601.36666666667,9586.588550330787,1750.263599512307,178170.85001162253,185031.8833217108,30,0.7666666666666667,0.4301830671520763,0.07854032324531729,0.6127276331058449,0.9206057002274886,23,1363.5652173913043,186.84651603216926,38.960191809053605,1287.2032414455591,1439.9271933370494
0.75,0.75,0.95,graph_ppo,edge-graph,30,30,0.2496244708333334,0.004070238737872558,0.0007431205237213856,0.24816795460683946,0.2510809870598273,30,0.24949204583333331,0.0040029113337661775,0.0007308282777322754,0.24805962240897805,0.2509244692576886,30,0.3328326277777775,0.005426984983829907,0.0009908273649618163,0.33089060614245236,0.33477464941310264,30,0.33276698343892425,0.005338994776614001,0.0009747626245179146,0.33085644869486913,0.33467751818297936,30,0.5297,0.27737142408069315,0.050640861925442426,0.4304439106261328,0.628956089373867,30,0.9117166666666667,0.04622857068011553,0.008440143654240406,0.8951739851043555,0.9282593482289779,30,0.7569497277777769,0.0024789770177561427,0.00045259721072064135,0.7560626372447644,0.7578368183107894,30,0.6739999999999999,0.16467056978016484,0.03006459520860827,0.6150733933911278,0.7329266066088721,30,0.00826755,0.00019948996340188216,3.642171765036363e-05,0.008196163433405287,0.008338936566594714,30,3156.9,488.4304454065082,89.1747909071467,2982.1174098219926,3331.6825901780076,30,3156.9,488.4304454065082,89.1747909071467,2982.1174098219926,3331.6825901780076,30,0.0,0.0,0.0,0.0,0.0,30,91.80451666666666,4.1992130676644255,0.7666679069767578,90.30184756899222,93.3071857643411,30,3156.9,488.4304454065082,89.1747909071467,2982.1174098219926,3331.6825901780076,30,0.0,0.0,0.0,0.0,0.0,30,180452.13333333333,8354.31148541891,1525.2816176628096,177462.58136271423,183441.68530395243,30,0.7333333333333333,0.4497764451088036,0.08211756827352529,0.5723828995172238,0.8942837671494428,22,1379.2272727272727,200.96740598514543,42.8463949201618,1295.2483386837557,1463.2062067707898
0.75,0.75,0.95,node_mlp_ppo,node-mlp-matched,30,30,0.2501369624999999,0.003767775792789297,0.0006878985977775362,0.24878868124835593,0.2514852437516439,30,0.24999397083333325,0.0037043195854640065,0.0006763131323889407,0.2486683970938509,0.2513195445728156,30,0.33351594999999984,0.005023701057052385,0.0009171981303700462,0.33171824166447456,0.3353136583355251,30,0.3334364399244194,0.004940739693850425,0.000902051527027682,0.33166841893144516,0.33520446091739364,30,0.5719666666666666,0.26073718216035,0.047603878749852425,0.4786630643169559,0.6652702690163774,30,0.9046722222222222,0.04345619702672499,0.007933979791642069,0.8891216218306037,0.9202228226138407,30,0.7563857944444436,0.002306721591218128,0.00042114781646479315,0.7555603447241727,0.7572112441647146,30,0.64925,0.15431700187913683,0.028174300978590115,0.5940283700819634,0.7044716299180366,30,0.008255922222222222,0.00016542552081653004,3.0202429779417976e-05,0.008196725459854563,0.008315118984589882,30,3132.4666666666667,443.6964427774166,81.00751679799707,2973.6919337425925,3291.241399590741,30,3132.4666666666667,443.6964427774166,81.00751679799707,2973.6919337425925,3291.241399590741,30,0.0,0.0,0.0,0.0,0.0,30,92.83641666666668,3.8839389091118095,0.7091069841641817,91.44656697770488,94.22626635562848,30,0.0,0.0,0.0,0.0,0.0,30,3132.4666666666667,443.6964427774166,81.00751679799707,2973.6919337425925,3291.241399590741,30,182540.36666666667,7815.667701453295,1426.9391673501739,179743.56589866034,185337.167434673,30,0.8,0.4068381021724862,0.07427813527082075,0.6544148548691914,0.9455851451308087,24,1385.5416666666667,199.8064235305211,40.78531541501691,1305.6024484532336,1465.4808848801
0.75,0.75,0.95,grid_cnn_ppo,grid-cnn-matched,30,30,0.25135126249999984,0.0014729766079817556,0.0002689275049563506,0.2508241645902854,0.2518783604097143,30,0.25119398333333326,0.0014183817616955736,0.00025895989534486087,0.2506864219384573,0.2517015447282092,30,0.33513501666666634,0.001963968810642401,0.00035857000660847836,0.3344322194537137,0.335837813879619,30,0.33503699010781396,0.0018918062843555142,0.00034539499212384923,0.3343600159232512,0.3357139642923767,30,0.6291166666666667,0.2308086116891765,0.04213969436287084,0.5465228657154398,0.7117104676178935,30,0.8951472222222222,0.038468101948196075,0.007023282393811806,0.8813815887303511,0.9089128557140933,30,0.758503516666666,0.004090858827794318,0.0007468852198506965,0.7570396216357587,0.7599674116975734,30,0.62045,0.1287037730872586,0.02349798658530595,0.5743939462928003,0.6665060537071996,30,0.008374655555555556,0.00021036084639504778,3.840646026214899e-05,0.008299378893441744,0.008449932217669369,30,2978.3,174.80770716063586,31.91537481254587,2915.7458653674103,3040.85413463259,30,2969.3,180.61487890746605,32.97561446622773,2904.667795646194,3033.9322043538064,30,9.0,8.44862771962569,1.542501327334141,5.976697398425084,12.023302601574915,30,97.86193333333334,5.008235993966775,0.9143746090683031,96.06975909955946,99.65410756710722,30,20.866666666666667,18.305328663295406,3.342080477144261,14.316188931463916,27.417144401869418,30,2957.4333333333334,188.84087140405722,34.477468348978135,2889.8574953693364,3025.0091712973303,30,192745.56666666668,9868.872596350026,1801.801379388495,189214.03596306522,196277.09737026814,30,0.8333333333333334,0.3790490217894517,0.06920456654478331,0.6976923829055581,0.9689742837611086,25,1321.72,276.75327760781204,55.35065552156241,1213.2327151777376,1430.2072848222624
